axis,level,mode,period,population,metric,mean,low,high,n
implementation,1,disabled,late,all,d_to_e,0.18405315614617934,0.1395348837209302,0.2285714285714285,2
implementation,1,disabled,late,all,e_to_d,0.2073089700996677,0.1860465116279069,0.2285714285714285,2
implementation,1,disabled,late,all,both_use,0.4029900332225913,0.3488372093023256,0.4571428571428571,2
implementation,1,disabled,late,all,resolved,0.47009966777408635,0.4285714285714285,0.5116279069767442,2
implementation,1,disabled,late,all,unresolved,0.5299003322259136,0.4883720930232558,0.5714285714285714,2
implementation,1,disabled,late,all,customer_route_success,0.3190909090909091,0.3181818181818182,0.32,2
implementation,1,disabled,late,all,customer_only_resolution,0.3190909090909091,0.3181818181818182,0.32,2
implementation,1,disabled,late,all,joint_resolution,0.0,0.0,0.0,2
implementation,1,disabled,late,all,customer_user_any_resolution,0.4845454545454546,0.4090909090909091,0.56,2
implementation,1,disabled,late,all,customer_unresolved,0.5154545454545455,0.44,0.5909090909090909,2
implementation,1,disabled,late,all,material_at_review,0.0,0.0,0.0,2
implementation,1,disabled,late,all,standardized_no_material_score,0.24635487257188435,0.2417371387386248,0.2509726064051439,2
implementation,1,disabled,late,all,mechanical_material_increment,0.0,0.0,0.0,2
implementation,1,disabled,late,all,mean_customer_merit,0.6088861834511401,0.5973657095444227,0.6204066573578575,2
implementation,1,disabled,late,all,mean_customer_dependence,0.4926865140553379,0.4875252259477114,0.4978478021629645,2
implementation,1,disabled,late,both_reachable,domestic_use,0.7314814814814814,0.7222222222222222,0.7407407407407407,2
implementation,1,disabled,late,both_reachable,customer_use,0.7546296296296295,0.6944444444444444,0.8148148148148148,2
implementation,1,disabled,late,both_reachable,first_d,0.4583333333333333,0.4444444444444444,0.4722222222222222,2
implementation,1,disabled,late,both_reachable,first_e,0.5092592592592593,0.5,0.5185185185185185,2
implementation,1,disabled,late,both_reachable,first_both,0.01388888888888885,0.0,0.0277777777777777,2
implementation,1,disabled,late,both_reachable,neither,0.0185185185185185,0.0,0.037037037037037,2
implementation,1,disabled,late,both_reachable,d_to_e,0.23148148148148145,0.1666666666666666,0.2962962962962963,2
implementation,1,disabled,late,both_reachable,e_to_d,0.25925925925925924,0.2222222222222222,0.2962962962962963,2
implementation,1,disabled,late,both_reachable,both_use,0.5046296296296297,0.4166666666666667,0.5925925925925926,2
implementation,1,disabled,late,both_reachable,resolved,0.4814814814814815,0.4074074074074074,0.5555555555555556,2
implementation,1,disabled,late,both_reachable,unresolved,0.5185185185185185,0.4444444444444444,0.5925925925925926,2
implementation,1,disabled,late,both_reachable,customer_route_success,0.3190909090909091,0.3181818181818182,0.32,2
implementation,1,disabled,late,both_reachable,customer_only_resolution,0.3190909090909091,0.3181818181818182,0.32,2
implementation,1,disabled,late,both_reachable,joint_resolution,0.0,0.0,0.0,2
implementation,1,disabled,late,both_reachable,customer_user_any_resolution,0.4845454545454546,0.4090909090909091,0.56,2
implementation,1,disabled,late,both_reachable,customer_unresolved,0.5154545454545455,0.44,0.5909090909090909,2
implementation,1,disabled,late,both_reachable,material_at_review,0.0,0.0,0.0,2
implementation,1,disabled,late,both_reachable,standardized_no_material_score,0.24635487257188435,0.2417371387386248,0.2509726064051439,2
implementation,1,disabled,late,both_reachable,mechanical_material_increment,0.0,0.0,0.0,2
implementation,1,disabled,late,both_reachable,mean_customer_merit,0.6088861834511401,0.5973657095444227,0.6204066573578575,2
implementation,1,disabled,late,both_reachable,mean_customer_dependence,0.4926865140553379,0.4875252259477114,0.4978478021629645,2
implementation,1,full,early,all,domestic_use,0.8673054587688733,0.8536585365853658,0.8809523809523809,2
implementation,1,full,early,all,customer_use,0.5783972125435539,0.5714285714285714,0.5853658536585366,2
implementation,1,full,early,all,first_d,0.6141114982578397,0.5853658536585366,0.6428571428571429,2
implementation,1,full,early,all,first_e,0.3858885017421603,0.3571428571428571,0.4146341463414634,2
implementation,1,full,early,all,first_both,0.0,0.0,0.0,2
implementation,1,full,early,all,neither,0.0,0.0,0.0,2
implementation,1,full,early,all,d_to_e,0.19250871080139365,0.1707317073170731,0.2142857142857142,2
implementation,1,full,early,all,e_to_d,0.25319396051103366,0.238095238095238,0.2682926829268293,2
implementation,1,full,early,all,both_use,0.44570267131242736,0.4390243902439024,0.4523809523809524,2
implementation,1,full,early,all,resolved,0.42160278745644597,0.4146341463414634,0.4285714285714285,2
implementation,1,full,early,all,unresolved,0.5783972125435539,0.5714285714285714,0.5853658536585366,2
implementation,1,full,early,all,customer_route_success,0.18749999999999994,0.1666666666666666,0.2083333333333333,2
implementation,1,full,early,all,customer_only_resolution,0.18749999999999994,0.1666666666666666,0.2083333333333333,2
implementation,1,full,early,all,joint_resolution,0.0,0.0,0.0,2
implementation,1,full,early,all,customer_user_any_resolution,0.35416666666666663,0.3333333333333333,0.375,2
implementation,1,full,early,all,customer_unresolved,0.6458333333333333,0.625,0.6666666666666666,2
implementation,1,full,early,all,material_at_review,0.0208333333333333,0.0,0.0416666666666666,2
implementation,1,full,early,all,standardized_no_material_score,0.24858361732482742,0.248429365230835,0.2487378694188198,2
implementation,1,full,early,all,mechanical_material_increment,0.00287499999999995,0.0,0.0057499999999999,2
implementation,1,full,early,all,mean_customer_merit,0.6078825392143158,0.5989285483530582,0.6168365300755734,2
implementation,1,full,early,all,mean_customer_dependence,0.4978041311816317,0.490635701362795,0.5049725610004684,2
implementation,1,full,early,both_reachable,domestic_use,0.8336397058823529,0.8235294117647058,0.84375,2
implementation,1,full,early,both_reachable,customer_use,0.7279411764705883,0.7058823529411765,0.75,2
implementation,1,full,early,both_reachable,first_d,0.515625,0.5,0.53125,2
implementation,1,full,early,both_reachable,first_e,0.484375,0.46875,0.5,2
implementation,1,full,early,both_reachable,first_both,0.0,0.0,0.0,2
implementation,1,full,early,both_reachable,neither,0.0,0.0,0.0,2
implementation,1,full,early,both_reachable,d_to_e,0.2435661764705882,0.2058823529411764,0.28125,2
implementation,1,full,early,both_reachable,e_to_d,0.3180147058823529,0.3125,0.3235294117647059,2
implementation,1,full,early,both_reachable,both_use,0.5615808823529411,0.5294117647058824,0.59375,2
implementation,1,full,early,both_reachable,resolved,0.42463235294117646,0.4117647058823529,0.4375,2
implementation,1,full,early,both_reachable,unresolved,0.5753676470588236,0.5625,0.5882352941176471,2
implementation,1,full,early,both_reachable,customer_route_success,0.18749999999999994,0.1666666666666666,0.2083333333333333,2
implementation,1,full,early,both_reachable,customer_only_resolution,0.18749999999999994,0.1666666666666666,0.2083333333333333,2
implementation,1,full,early,both_reachable,joint_resolution,0.0,0.0,0.0,2
implementation,1,full,early,both_reachable,customer_user_any_resolution,0.35416666666666663,0.3333333333333333,0.375,2
implementation,1,full,early,both_reachable,customer_unresolved,0.6458333333333333,0.625,0.6666666666666666,2
implementation,1,full,early,both_reachable,material_at_review,0.0208333333333333,0.0,0.0416666666666666,2
implementation,1,full,early,both_reachable,standardized_no_material_score,0.24858361732482742,0.248429365230835,0.2487378694188198,2
implementation,1,full,early,both_reachable,mechanical_material_increment,0.00287499999999995,0.0,0.0057499999999999,2
implementation,1,full,early,both_reachable,mean_customer_merit,0.6078825392143158,0.5989285483530582,0.6168365300755734,2
implementation,1,full,early,both_reachable,mean_customer_dependence,0.4978041311816317,0.490635701362795,0.5049725610004684,2
implementation,1,full,late,all,domestic_use,0.772093023255814,0.7441860465116279,0.8,2
implementation,1,full,late,all,customer_use,0.604983388704319,0.5813953488372093,0.6285714285714286,2
implementation,1,full,late,all,first_d,0.5531561461794019,0.5348837209302325,0.5714285714285714,2
implementation,1,full,late,all,first_e,0.40930232558139534,0.4,0.4186046511627907,2
implementation,1,full,late,all,first_both,0.01162790697674415,0.0,0.0232558139534883,2
implementation,1,full,late,all,neither,0.0259136212624584,0.0232558139534883,0.0285714285714285,2
implementation,1,full,late,all,d_to_e,0.18405315614617934,0.1395348837209302,0.2285714285714285,2
implementation,1,full,late,all,e_to_d,0.2073089700996677,0.1860465116279069,0.2285714285714285,2
implementation,1,full,late,all,both_use,0.4029900332225913,0.3488372093023256,0.4571428571428571,2
implementation,1,full,late,all,resolved,0.47009966777408635,0.4285714285714285,0.5116279069767442,2
implementation,1,full,late,all,unresolved,0.5299003322259136,0.4883720930232558,0.5714285714285714,2
implementation,1,full,late,all,customer_route_success,0.3190909090909091,0.3181818181818182,0.32,2
implementation,1,full,late,all,customer_only_resolution,0.3190909090909091,0.3181818181818182,0.32,2
implementation,1,full,late,all,joint_resolution,0.0,0.0,0.0,2
implementation,1,full,late,all,customer_user_any_resolution,0.4845454545454546,0.4090909090909091,0.56,2
implementation,1,full,late,all,customer_unresolved,0.5154545454545455,0.44,0.5909090909090909,2
implementation,1,full,late,all,material_at_review,0.0,0.0,0.0,2
implementation,1,full,late,all,standardized_no_material_score,0.24635487257188435,0.2417371387386248,0.2509726064051439,2
implementation,1,full,late,all,mechanical_material_increment,0.0,0.0,0.0,2
implementation,1,full,late,all,mean_customer_merit,0.6088861834511401,0.5973657095444227,0.6204066573578575,2
implementation,1,full,late,all,mean_customer_dependence,0.4926865140553379,0.4875252259477114,0.4978478021629645,2
implementation,1,full,late,both_reachable,domestic_use,0.7314814814814814,0.7222222222222222,0.7407407407407407,2
implementation,1,full,late,both_reachable,customer_use,0.7546296296296295,0.6944444444444444,0.8148148148148148,2
implementation,1,full,late,both_reachable,first_d,0.4583333333333333,0.4444444444444444,0.4722222222222222,2
implementation,1,full,late,both_reachable,first_e,0.5092592592592593,0.5,0.5185185185185185,2
implementation,1,full,late,both_reachable,first_both,0.01388888888888885,0.0,0.0277777777777777,2
implementation,1,full,late,both_reachable,neither,0.0185185185185185,0.0,0.037037037037037,2
implementation,1,full,late,both_reachable,d_to_e,0.23148148148148145,0.1666666666666666,0.2962962962962963,2
implementation,1,full,late,both_reachable,e_to_d,0.25925925925925924,0.2222222222222222,0.2962962962962963,2
implementation,1,full,late,both_reachable,both_use,0.5046296296296297,0.4166666666666667,0.5925925925925926,2
implementation,1,full,late,both_reachable,resolved,0.4814814814814815,0.4074074074074074,0.5555555555555556,2
implementation,1,full,late,both_reachable,unresolved,0.5185185185185185,0.4444444444444444,0.5925925925925926,2
implementation,1,full,late,both_reachable,customer_route_success,0.3190909090909091,0.3181818181818182,0.32,2
implementation,1,full,late,both_reachable,customer_only_resolution,0.3190909090909091,0.3181818181818182,0.32,2
implementation,1,full,late,both_reachable,joint_resolution,0.0,0.0,0.0,2
implementation,1,full,late,both_reachable,customer_user_any_resolution,0.4845454545454546,0.4090909090909091,0.56,2
implementation,1,full,late,both_reachable,customer_unresolved,0.5154545454545455,0.44,0.5909090909090909,2
implementation,1,full,late,both_reachable,material_at_review,0.0,0.0,0.0,2
implementation,1,full,late,both_reachable,standardized_no_material_score,0.24635487257188435,0.2417371387386248,0.2509726064051439,2
implementation,1,full,late,both_reachable,mechanical_material_increment,0.0,0.0,0.0,2
implementation,1,full,late,both_reachable,mean_customer_merit,0.6088861834511401,0.5973657095444227,0.6204066573578575,2
implementation,1,full,late,both_reachable,mean_customer_dependence,0.4926865140553379,0.4875252259477114,0.4978478021629645,2
implementation,1,objective,early,all,domestic_use,0.8673054587688733,0.8536585365853658,0.8809523809523809,2
implementation,1,objective,early,all,customer_use,0.5664924506387921,0.5476190476190477,0.5853658536585366,2
implementation,1,objective,early,all,first_d,0.6141114982578397,0.5853658536585366,0.6428571428571429,2
implementation,1,objective,early,all,first_e,0.3858885017421603,0.3571428571428571,0.4146341463414634,2
implementation,1,objective,early,all,first_both,0.0,0.0,0.0,2
implementation,1,objective,early,all,neither,0.0,0.0,0.0,2
implementation,1,objective,early,all,d_to_e,0.18060394889663176,0.1707317073170731,0.1904761904761904,2
implementation,1,objective,early,all,e_to_d,0.25319396051103366,0.238095238095238,0.2682926829268293,2
implementation,1,objective,early,all,both_use,0.43379790940766544,0.4285714285714285,0.4390243902439024,2
implementation,1,objective,early,all,resolved,0.40969802555168405,0.4047619047619047,0.4146341463414634,2
implementation,1,objective,early,all,unresolved,0.5903019744483159,0.5853658536585366,0.5952380952380952,2
implementation,1,objective,early,all,customer_route_success,0.1702898550724637,0.1666666666666666,0.1739130434782608,2
implementation,1,objective,early,all,customer_only_resolution,0.1702898550724637,0.1666666666666666,0.1739130434782608,2
implementation,1,objective,early,all,joint_resolution,0.0,0.0,0.0,2
implementation,1,objective,early,all,customer_user_any_resolution,0.3405797101449275,0.3333333333333333,0.3478260869565217,2
implementation,1,objective,early,all,customer_unresolved,0.6594202898550725,0.6521739130434783,0.6666666666666666,2
implementation,1,objective,early,all,material_at_review,0.0,0.0,0.0,2
implementation,1,objective,early,all,standardized_no_material_score,0.24766019854507085,0.2468910318593067,0.248429365230835,2
implementation,1,objective,early,all,mechanical_material_increment,0.0,0.0,0.0,2
implementation,1,objective,early,all,mean_customer_merit,0.5999811609557,0.5831257918358266,0.6168365300755734,2
implementation,1,objective,early,all,mean_customer_dependence,0.5000861433772941,0.490635701362795,0.5095365853917931,2
implementation,1,objective,early,both_reachable,domestic_use,0.8336397058823529,0.8235294117647058,0.84375,2
implementation,1,objective,early,both_reachable,customer_use,0.7123161764705883,0.7058823529411765,0.71875,2
implementation,1,objective,early,both_reachable,first_d,0.515625,0.5,0.53125,2
implementation,1,objective,early,both_reachable,first_e,0.484375,0.46875,0.5,2
implementation,1,objective,early,both_reachable,first_both,0.0,0.0,0.0,2
implementation,1,objective,early,both_reachable,neither,0.0,0.0,0.0,2
implementation,1,objective,early,both_reachable,d_to_e,0.2279411764705882,0.2058823529411764,0.25,2
implementation,1,objective,early,both_reachable,e_to_d,0.3180147058823529,0.3125,0.3235294117647059,2
implementation,1,objective,early,both_reachable,both_use,0.5459558823529411,0.5294117647058824,0.5625,2
implementation,1,objective,early,both_reachable,resolved,0.40900735294117646,0.40625,0.4117647058823529,2
implementation,1,objective,early,both_reachable,unresolved,0.5909926470588236,0.5882352941176471,0.59375,2
implementation,1,objective,early,both_reachable,customer_route_success,0.1702898550724637,0.1666666666666666,0.1739130434782608,2
implementation,1,objective,early,both_reachable,customer_only_resolution,0.1702898550724637,0.1666666666666666,0.1739130434782608,2
implementation,1,objective,early,both_reachable,joint_resolution,0.0,0.0,0.0,2
implementation,1,objective,early,both_reachable,customer_user_any_resolution,0.3405797101449275,0.3333333333333333,0.3478260869565217,2
implementation,1,objective,early,both_reachable,customer_unresolved,0.6594202898550725,0.6521739130434783,0.6666666666666666,2
implementation,1,objective,early,both_reachable,material_at_review,0.0,0.0,0.0,2
implementation,1,objective,early,both_reachable,standardized_no_material_score,0.24766019854507085,0.2468910318593067,0.248429365230835,2
implementation,1,objective,early,both_reachable,mechanical_material_increment,0.0,0.0,0.0,2
implementation,1,objective,early,both_reachable,mean_customer_merit,0.5999811609557,0.5831257918358266,0.6168365300755734,2
implementation,1,objective,early,both_reachable,mean_customer_dependence,0.5000861433772941,0.490635701362795,0.5095365853917931,2
implementation,1,objective,late,all,domestic_use,0.772093023255814,0.7441860465116279,0.8,2
implementation,1,objective,late,all,customer_use,0.604983388704319,0.5813953488372093,0.6285714285714286,2
implementation,1,objective,late,all,first_d,0.5531561461794019,0.5348837209302325,0.5714285714285714,2
implementation,1,objective,late,all,first_e,0.40930232558139534,0.4,0.4186046511627907,2
implementation,1,objective,late,all,first_both,0.01162790697674415,0.0,0.0232558139534883,2
implementation,1,objective,late,all,neither,0.0259136212624584,0.0232558139534883,0.0285714285714285,2
implementation,1,objective,late,all,d_to_e,0.18405315614617934,0.1395348837209302,0.2285714285714285,2
implementation,1,objective,late,all,e_to_d,0.2073089700996677,0.1860465116279069,0.2285714285714285,2
implementation,1,objective,late,all,both_use,0.4029900332225913,0.3488372093023256,0.4571428571428571,2
implementation,1,objective,late,all,resolved,0.47009966777408635,0.4285714285714285,0.5116279069767442,2
implementation,1,objective,late,all,unresolved,0.5299003322259136,0.4883720930232558,0.5714285714285714,2
implementation,1,objective,late,all,customer_route_success,0.3190909090909091,0.3181818181818182,0.32,2
implementation,1,objective,late,all,customer_only_resolution,0.3190909090909091,0.3181818181818182,0.32,2
implementation,1,objective,late,all,joint_resolution,0.0,0.0,0.0,2
implementation,1,objective,late,all,customer_user_any_resolution,0.4845454545454546,0.4090909090909091,0.56,2
implementation,1,objective,late,all,customer_unresolved,0.5154545454545455,0.44,0.5909090909090909,2
implementation,1,objective,late,all,material_at_review,0.0,0.0,0.0,2
implementation,1,objective,late,all,standardized_no_material_score,0.24635487257188435,0.2417371387386248,0.2509726064051439,2
implementation,1,objective,late,all,mechanical_material_increment,0.0,0.0,0.0,2
implementation,1,objective,late,all,mean_customer_merit,0.6088861834511401,0.5973657095444227,0.6204066573578575,2
implementation,1,objective,late,all,mean_customer_dependence,0.4926865140553379,0.4875252259477114,0.4978478021629645,2
implementation,1,objective,late,both_reachable,domestic_use,0.7314814814814814,0.7222222222222222,0.7407407407407407,2
implementation,1,objective,late,both_reachable,customer_use,0.7546296296296295,0.6944444444444444,0.8148148148148148,2
implementation,1,objective,late,both_reachable,first_d,0.4583333333333333,0.4444444444444444,0.4722222222222222,2
implementation,1,objective,late,both_reachable,first_e,0.5092592592592593,0.5,0.5185185185185185,2
implementation,1,objective,late,both_reachable,first_both,0.01388888888888885,0.0,0.0277777777777777,2
implementation,1,objective,late,both_reachable,neither,0.0185185185185185,0.0,0.037037037037037,2
implementation,1,objective,late,both_reachable,d_to_e,0.23148148148148145,0.1666666666666666,0.2962962962962963,2
implementation,1,objective,late,both_reachable,e_to_d,0.25925925925925924,0.2222222222222222,0.2962962962962963,2
implementation,1,objective,late,both_reachable,both_use,0.5046296296296297,0.4166666666666667,0.5925925925925926,2
implementation,1,objective,late,both_reachable,resolved,0.4814814814814815,0.4074074074074074,0.5555555555555556,2
implementation,1,objective,late,both_reachable,unresolved,0.5185185185185185,0.4444444444444444,0.5925925925925926,2
implementation,1,objective,late,both_reachable,customer_route_success,0.3190909090909091,0.3181818181818182,0.32,2
implementation,1,objective,late,both_reachable,customer_only_resolution,0.3190909090909091,0.3181818181818182,0.32,2
implementation,1,objective,late,both_reachable,joint_resolution,0.0,0.0,0.0,2
implementation,1,objective,late,both_reachable,customer_user_any_resolution,0.4845454545454546,0.4090909090909091,0.56,2
implementation,1,objective,late,both_reachable,customer_unresolved,0.5154545454545455,0.44,0.5909090909090909,2
implementation,1,objective,late,both_reachable,material_at_review,0.0,0.0,0.0,2
implementation,1,objective,late,both_reachable,standardized_no_material_score,0.24635487257188435,0.2417371387386248,0.2509726064051439,2
implementation,1,objective,late,both_reachable,mechanical_material_increment,0.0,0.0,0.0,2
implementation,1,objective,late,both_reachable,mean_customer_merit,0.6088861834511401,0.5973657095444227,0.6204066573578575,2
implementation,1,objective,late,both_reachable,mean_customer_dependence,0.4926865140553379,0.4875252259477114,0.4978478021629645,2
implementation,4,disabled,early,all,domestic_use,0.8554006968641115,0.8536585365853658,0.8571428571428571,2
implementation,4,disabled,early,all,customer_use,0.5786875725900116,0.5476190476190477,0.6097560975609756,2
implementation,4,disabled,early,all,first_d,0.6141114982578397,0.5853658536585366,0.6428571428571429,2
implementation,4,disabled,early,all,first_e,0.3858885017421603,0.3571428571428571,0.4146341463414634,2
implementation,4,disabled,early,all,first_both,0.0,0.0,0.0,2
implementation,4,disabled,early,all,neither,0.0,0.0,0.0,2
implementation,4,disabled,early,all,d_to_e,0.1927990708478513,0.1904761904761904,0.1951219512195122,2
implementation,4,disabled,early,all,e_to_d,0.24128919860627174,0.2142857142857142,0.2682926829268293,2
implementation,4,disabled,early,all,both_use,0.4340882694541231,0.4047619047619047,0.4634146341463415,2
implementation,4,disabled,early,all,resolved,0.37398373983739835,0.3333333333333333,0.4146341463414634,2
implementation,4,disabled,early,all,unresolved,0.6260162601626016,0.5853658536585366,0.6666666666666666,2
implementation,4,disabled,early,all,customer_route_success,0.2069565217391304,0.1739130434782608,0.24,2
implementation,4,disabled,early,all,customer_only_resolution,0.1869565217391304,0.1739130434782608,0.2,2
implementation,4,disabled,early,all,joint_resolution,0.02,0.0,0.04,2
implementation,4,disabled,early,all,customer_user_any_resolution,0.268695652173913,0.217391304347826,0.32,2
implementation,4,disabled,early,all,customer_unresolved,0.731304347826087,0.68,0.782608695652174,2
implementation,4,disabled,early,all,material_at_review,0.0,0.0,0.0,2
implementation,4,disabled,early,all,standardized_no_material_score,0.24952510368392833,0.2468910318593067,0.25215917550855,2
implementation,4,disabled,early,all,mechanical_material_increment,0.0,0.0,0.0,2
implementation,4,disabled,early,all,mean_customer_merit,0.6044937427589878,0.5831257918358266,0.6258616936821491,2
implementation,4,disabled,early,all,mean_customer_dependence,0.5022734293500382,0.4950102733082831,0.5095365853917931,2
implementation,4,disabled,early,both_reachable,domestic_use,0.8180147058823529,0.8125,0.8235294117647058,2
implementation,4,disabled,early,both_reachable,customer_use,0.7270220588235294,0.71875,0.7352941176470589,2
implementation,4,disabled,early,both_reachable,first_d,0.515625,0.5,0.53125,2
implementation,4,disabled,early,both_reachable,first_e,0.484375,0.46875,0.5,2
implementation,4,disabled,early,both_reachable,first_both,0.0,0.0,0.0,2
implementation,4,disabled,early,both_reachable,neither,0.0,0.0,0.0,2
implementation,4,disabled,early,both_reachable,d_to_e,0.24264705882352938,0.2352941176470588,0.25,2
implementation,4,disabled,early,both_reachable,e_to_d,0.3023897058823529,0.28125,0.3235294117647059,2
implementation,4,disabled,early,both_reachable,both_use,0.5450367647058824,0.53125,0.5588235294117647,2
implementation,4,disabled,early,both_reachable,resolved,0.3474264705882353,0.3125,0.3823529411764705,2
implementation,4,disabled,early,both_reachable,unresolved,0.6525735294117647,0.6176470588235294,0.6875,2
implementation,4,disabled,early,both_reachable,customer_route_success,0.2069565217391304,0.1739130434782608,0.24,2
implementation,4,disabled,early,both_reachable,customer_only_resolution,0.1869565217391304,0.1739130434782608,0.2,2
implementation,4,disabled,early,both_reachable,joint_resolution,0.02,0.0,0.04,2
implementation,4,disabled,early,both_reachable,customer_user_any_resolution,0.268695652173913,0.217391304347826,0.32,2
implementation,4,disabled,early,both_reachable,customer_unresolved,0.731304347826087,0.68,0.782608695652174,2
implementation,4,disabled,early,both_reachable,material_at_review,0.0,0.0,0.0,2
implementation,4,disabled,early,both_reachable,standardized_no_material_score,0.24952510368392833,0.2468910318593067,0.25215917550855,2
implementation,4,disabled,early,both_reachable,mechanical_material_increment,0.0,0.0,0.0,2
implementation,4,disabled,early,both_reachable,mean_customer_merit,0.6044937427589878,0.5831257918358266,0.6258616936821491,2
implementation,4,disabled,early,both_reachable,mean_customer_dependence,0.5022734293500382,0.4950102733082831,0.5095365853917931,2
implementation,4,disabled,late,all,domestic_use,0.8212624584717608,0.813953488372093,0.8285714285714286,2
implementation,4,disabled,late,all,customer_use,0.5415282392026578,0.5116279069767442,0.5714285714285714,2
implementation,4,disabled,late,all,first_d,0.5853820598006645,0.5428571428571428,0.627906976744186,2
implementation,4,disabled,late,all,first_e,0.4029900332225913,0.3488372093023256,0.4571428571428571,2
implementation,4,disabled,late,all,first_both,0.0,0.0,0.0,2
implementation,4,disabled,late,all,neither,0.01162790697674415,0.0,0.0232558139534883,2
implementation,4,disabled,late,all,d_to_e,0.1385382059800664,0.1142857142857142,0.1627906976744186,2
implementation,4,disabled,late,all,e_to_d,0.23588039867109628,0.1860465116279069,0.2857142857142857,2
implementation,4,disabled,late,all,both_use,0.37441860465116283,0.3488372093023256,0.4,2
implementation,4,disabled,late,all,resolved,0.4521594684385382,0.4186046511627907,0.4857142857142857,2
implementation,4,disabled,late,all,unresolved,0.5478405315614618,0.5142857142857142,0.5813953488372093,2
implementation,4,disabled,late,all,customer_route_success,0.21363636363636362,0.2,0.2272727272727272,2
implementation,4,disabled,late,all,customer_only_resolution,0.21363636363636362,0.2,0.2272727272727272,2
implementation,4,disabled,late,all,joint_resolution,0.0,0.0,0.0,2
implementation,4,disabled,late,all,customer_user_any_resolution,0.3568181818181818,0.35,0.3636363636363636,2
implementation,4,disabled,late,all,customer_unresolved,0.6431818181818182,0.6363636363636364,0.65,2
implementation,4,disabled,late,all,material_at_review,0.0,0.0,0.0,2
implementation,4,disabled,late,all,standardized_no_material_score,0.24647917618596255,0.2430806901475173,0.2498776622244078,2
implementation,4,disabled,late,all,mechanical_material_increment,0.0,0.0,0.0,2
implementation,4,disabled,late,all,mean_customer_merit,0.6099584277831943,0.6040486345368703,0.6158682210295183,2
implementation,4,disabled,late,all,mean_customer_dependence,0.4939758757919622,0.4892834884289448,0.4986682631549796,2
implementation,4,disabled,late,both_reachable,domestic_use,0.7916666666666667,0.7777777777777778,0.8055555555555556,2
implementation,4,disabled,late,both_reachable,customer_use,0.6759259259259259,0.6111111111111112,0.7407407407407407,2
implementation,4,disabled,late,both_reachable,first_d,0.49537037037037035,0.4074074074074074,0.5833333333333334,2
implementation,4,disabled,late,both_reachable,first_e,0.5046296296296297,0.4166666666666667,0.5925925925925926,2
implementation,4,disabled,late,both_reachable,first_both,0.0,0.0,0.0,2
implementation,4,disabled,late,both_reachable,neither,0.0,0.0,0.0,2
implementation,4,disabled,late,both_reachable,d_to_e,0.17129629629629625,0.1481481481481481,0.1944444444444444,2
implementation,4,disabled,late,both_reachable,e_to_d,0.2962962962962963,0.2222222222222222,0.3703703703703703,2
implementation,4,disabled,late,both_reachable,both_use,0.46759259259259256,0.4166666666666667,0.5185185185185185,2
implementation,4,disabled,late,both_reachable,resolved,0.4444444444444444,0.4444444444444444,0.4444444444444444,2
implementation,4,disabled,late,both_reachable,unresolved,0.5555555555555556,0.5555555555555556,0.5555555555555556,2
implementation,4,disabled,late,both_reachable,customer_route_success,0.21363636363636362,0.2,0.2272727272727272,2
implementation,4,disabled,late,both_reachable,customer_only_resolution,0.21363636363636362,0.2,0.2272727272727272,2
implementation,4,disabled,late,both_reachable,joint_resolution,0.0,0.0,0.0,2
implementation,4,disabled,late,both_reachable,customer_user_any_resolution,0.3568181818181818,0.35,0.3636363636363636,2
implementation,4,disabled,late,both_reachable,customer_unresolved,0.6431818181818182,0.6363636363636364,0.65,2
implementation,4,disabled,late,both_reachable,material_at_review,0.0,0.0,0.0,2
implementation,4,disabled,late,both_reachable,standardized_no_material_score,0.24647917618596255,0.2430806901475173,0.2498776622244078,2
implementation,4,disabled,late,both_reachable,mechanical_material_increment,0.0,0.0,0.0,2
implementation,4,disabled,late,both_reachable,mean_customer_merit,0.6099584277831943,0.6040486345368703,0.6158682210295183,2
implementation,4,disabled,late,both_reachable,mean_customer_dependence,0.4939758757919622,0.4892834884289448,0.4986682631549796,2
implementation,4,full,early,all,domestic_use,0.8554006968641115,0.8536585365853658,0.8571428571428571,2
implementation,4,full,early,all,customer_use,0.6024970963995354,0.5952380952380952,0.6097560975609756,2
implementation,4,full,early,all,first_d,0.6141114982578397,0.5853658536585366,0.6428571428571429,2
implementation,4,full,early,all,first_e,0.3858885017421603,0.3571428571428571,0.4146341463414634,2
implementation,4,full,early,all,first_both,0.0,0.0,0.0,2
implementation,4,full,early,all,neither,0.0,0.0,0.0,2
implementation,4,full,early,all,d_to_e,0.2166085946573751,0.1951219512195122,0.238095238095238,2
implementation,4,full,early,all,e_to_d,0.24128919860627174,0.2142857142857142,0.2682926829268293,2
implementation,4,full,early,all,both_use,0.45789779326364694,0.4523809523809524,0.4634146341463415,2
implementation,4,full,early,all,resolved,0.37398373983739835,0.3333333333333333,0.4146341463414634,2
implementation,4,full,early,all,unresolved,0.6260162601626016,0.5853658536585366,0.6666666666666666,2
implementation,4,full,early,all,customer_route_success,0.2,0.16,0.24,2
implementation,4,full,early,all,customer_only_resolution,0.18,0.16,0.2,2
implementation,4,full,early,all,joint_resolution,0.02,0.0,0.04,2
implementation,4,full,early,all,customer_user_any_resolution,0.28,0.24,0.32,2
implementation,4,full,early,all,customer_unresolved,0.72,0.68,0.76,2
