firm,has_customer,dependence,variant,dependence_mean,seed,high
1,True,0.8677002584779719,narrow,0.9,3,False
2,True,0.8967190492414298,narrow,0.9,3,False
3,True,0.85,narrow,0.9,3,False
4,True,0.9286093266391773,narrow,0.9,3,True
5,True,0.9197783609432616,narrow,0.9,3,True
0,False,0.17438600939631915,limited_access,0.1,3,True
1,True,0.03540051695594379,limited_access,0.1,3,False
2,True,0.09343809848285951,limited_access,0.1,3,False
3,True,0.0,limited_access,0.1,3,False
4,True,0.15721865327835446,limited_access,0.1,3,True
5,True,0.13955672188652316,limited_access,0.1,3,True
0,False,0.3743860093963191,limited_access,0.3,3,True
1,True,0.23540051695594377,limited_access,0.3,3,False
2,True,0.2934380984828595,limited_access,0.3,3,False
3,True,0.19999999999999998,limited_access,0.3,3,False
4,True,0.35721865327835445,limited_access,0.3,3,True
5,True,0.33955672188652314,limited_access,0.3,3,True
0,False,0.5743860093963191,limited_access,0.5,3,True
1,True,0.4354005169559438,limited_access,0.5,3,False
2,True,0.4934380984828595,limited_access,0.5,3,False
3,True,0.4,limited_access,0.5,3,False
4,True,0.5572186532783545,limited_access,0.5,3,True
5,True,0.5395567218865231,limited_access,0.5,3,True
0,False,0.7743860093963191,limited_access,0.7,3,True
1,True,0.6354005169559438,limited_access,0.7,3,False
2,True,0.6934380984828594,limited_access,0.7,3,False
3,True,0.6,limited_access,0.7,3,False
4,True,0.7572186532783545,limited_access,0.7,3,True
5,True,0.7395567218865231,limited_access,0.7,3,True
0,False,0.9743860093963191,limited_access,0.9,3,True
1,True,0.8354005169559438,limited_access,0.9,3,False
2,True,0.8934380984828595,limited_access,0.9,3,False
3,True,0.8,limited_access,0.9,3,False
4,True,0.9572186532783544,limited_access,0.9,3,True
5,True,0.9395567218865232,limited_access,0.9,3,True
0,True,0.1308107884615616,main,0.1,4,True
1,True,0.15276618575815837,main,0.1,4,True
2,True,0.1628147513199769,main,0.1,4,True
3,True,0.04454587278219951,main,0.1,4,False
4,True,0.0,main,0.1,4,False
5,True,0.10906240167810363,main,0.1,4,False
0,True,0.3308107884615616,main,0.3,4,True
1,True,0.3527661857581584,main,0.3,4,True
2,True,0.36281475131997687,main,0.3,4,True
3,True,0.2445458727821995,main,0.3,4,False
4,True,0.19999999999999998,main,0.3,4,False
5,True,0.3090624016781036,main,0.3,4,False
0,True,0.5308107884615616,main,0.5,4,True
1,True,0.5527661857581584,main,0.5,4,True
2,True,0.5628147513199769,main,0.5,4,True
3,True,0.4445458727821995,main,0.5,4,False
4,True,0.4,main,0.5,4,False
5,True,0.5090624016781037,main,0.5,4,False
0,True,0.7308107884615616,main,0.7,4,True
1,True,0.7527661857581583,main,0.7,4,True
2,True,0.7628147513199769,main,0.7,4,True
3,True,0.6445458727821994,main,0.7,4,False
4,True,0.6,main,0.7,4,False
5,True,0.7090624016781036,main,0.7,4,False
0,True,0.9308107884615616,main,0.9,4,True
1,True,0.9527661857581584,main,0.9,4,True
2,True,0.962814751319977,main,0.9,4,True
3,True,0.8445458727821995,main,0.9,4,False
4,True,0.8,main,0.9,4,False
5,True,0.9090624016781037,main,0.9,4,False
0,True,0.1308107884615616,no_perceived,0.1,4,True
1,True,0.15276618575815837,no_perceived,0.1,4,True
2,True,0.1628147513199769,no_perceived,0.1,4,True
3,True,0.04454587278219951,no_perceived,0.1,4,False
4,True,0.0,no_perceived,0.1,4,False
5,True,0.10906240167810363,no_perceived,0.1,4,False
0,True,0.3308107884615616,no_perceived,0.3,4,True
1,True,0.3527661857581584,no_perceived,0.3,4,True
2,True,0.36281475131997687,no_perceived,0.3,4,True
3,True,0.2445458727821995,no_perceived,0.3,4,False
4,True,0.19999999999999998,no_perceived,0.3,4,False
5,True,0.3090624016781036,no_perceived,0.3,4,False
0,True,0.5308107884615616,no_perceived,0.5,4,True
1,True,0.5527661857581584,no_perceived,0.5,4,True
2,True,0.5628147513199769,no_perceived,0.5,4,True
3,True,0.4445458727821995,no_perceived,0.5,4,False
4,True,0.4,no_perceived,0.5,4,False
5,True,0.5090624016781037,no_perceived,0.5,4,False
0,True,0.7308107884615616,no_perceived,0.7,4,True
1,True,0.7527661857581583,no_perceived,0.7,4,True
2,True,0.7628147513199769,no_perceived,0.7,4,True
3,True,0.6445458727821994,no_perceived,0.7,4,False
4,True,0.6,no_perceived,0.7,4,False
5,True,0.7090624016781036,no_perceived,0.7,4,False
0,True,0.9308107884615616,no_perceived,0.9,4,True
1,True,0.9527661857581584,no_perceived,0.9,4,True
2,True,0.962814751319977,no_perceived,0.9,4,True
3,True,0.8445458727821995,no_perceived,0.9,4,False
4,True,0.8,no_perceived,0.9,4,False
5,True,0.9090624016781037,no_perceived,0.9,4,False
0,True,0.1308107884615616,no_objective,0.1,4,True
1,True,0.15276618575815837,no_objective,0.1,4,True
2,True,0.1628147513199769,no_objective,0.1,4,True
3,True,0.04454587278219951,no_objective,0.1,4,False
4,True,0.0,no_objective,0.1,4,False
5,True,0.10906240167810363,no_objective,0.1,4,False
0,True,0.3308107884615616,no_objective,0.3,4,True
1,True,0.3527661857581584,no_objective,0.3,4,True
2,True,0.36281475131997687,no_objective,0.3,4,True
3,True,0.2445458727821995,no_objective,0.3,4,False
4,True,0.19999999999999998,no_objective,0.3,4,False
5,True,0.3090624016781036,no_objective,0.3,4,False
0,True,0.5308107884615616,no_objective,0.5,4,True
1,True,0.5527661857581584,no_objective,0.5,4,True
2,True,0.5628147513199769,no_objective,0.5,4,True
3,True,0.4445458727821995,no_objective,0.5,4,False
4,True,0.4,no_objective,0.5,4,False
5,True,0.5090624016781037,no_objective,0.5,4,False
0,True,0.7308107884615616,no_objective,0.7,4,True
1,True,0.7527661857581583,no_objective,0.7,4,True
2,True,0.7628147513199769,no_objective,0.7,4,True
3,True,0.6445458727821994,no_objective,0.7,4,False
4,True,0.6,no_objective,0.7,4,False
5,True,0.7090624016781036,no_objective,0.7,4,False
0,True,0.9308107884615616,no_objective,0.9,4,True
1,True,0.9527661857581584,no_objective,0.9,4,True
2,True,0.962814751319977,no_objective,0.9,4,True
3,True,0.8445458727821995,no_objective,0.9,4,False
4,True,0.8,no_objective,0.9,4,False
5,True,0.9090624016781037,no_objective,0.9,4,False
0,True,0.1154053942307808,narrow,0.1,4,True
1,True,0.1263830928790792,narrow,0.1,4,True
2,True,0.13140737565998845,narrow,0.1,4,True
3,True,0.07227293639109976,narrow,0.1,4,False
4,True,0.05,narrow,0.1,4,False
5,True,0.10453120083905182,narrow,0.1,4,False
0,True,0.3154053942307808,narrow,0.3,4,True
1,True,0.3263830928790792,narrow,0.3,4,True
2,True,0.33140737565998846,narrow,0.3,4,True
3,True,0.27227293639109973,narrow,0.3,4,False
4,True,0.25,narrow,0.3,4,False
5,True,0.30453120083905183,narrow,0.3,4,False
0,True,0.5154053942307808,narrow,0.5,4,True
1,True,0.5263830928790791,narrow,0.5,4,True
2,True,0.5314073756599884,narrow,0.5,4,True
3,True,0.47227293639109974,narrow,0.5,4,False
4,True,0.45,narrow,0.5,4,False
5,True,0.5045312008390518,narrow,0.5,4,False
0,True,0.7154053942307808,narrow,0.7,4,True
1,True,0.7263830928790791,narrow,0.7,4,True
2,True,0.7314073756599884,narrow,0.7,4,True
3,True,0.6722729363910998,narrow,0.7,4,False
4,True,0.6499999999999999,narrow,0.7,4,False
5,True,0.7045312008390517,narrow,0.7,4,False
0,True,0.9154053942307808,narrow,0.9,4,True
1,True,0.9263830928790792,narrow,0.9,4,True
2,True,0.9314073756599884,narrow,0.9,4,True
3,True,0.8722729363910998,narrow,0.9,4,False
4,True,0.85,narrow,0.9,4,False
5,True,0.9045312008390518,narrow,0.9,4,False
0,False,0.1308107884615616,limited_access,0.1,4,True
1,True,0.15276618575815837,limited_access,0.1,4,True
2,True,0.1628147513199769,limited_access,0.1,4,True
3,True,0.04454587278219951,limited_access,0.1,4,False
4,True,0.0,limited_access,0.1,4,False
5,False,0.10906240167810363,limited_access,0.1,4,False
0,False,0.3308107884615616,limited_access,0.3,4,True
1,True,0.3527661857581584,limited_access,0.3,4,True
2,True,0.36281475131997687,limited_access,0.3,4,True
3,True,0.2445458727821995,limited_access,0.3,4,False
4,True,0.19999999999999998,limited_access,0.3,4,False
5,False,0.3090624016781036,limited_access,0.3,4,False
0,False,0.5308107884615616,limited_access,0.5,4,True
1,True,0.5527661857581584,limited_access,0.5,4,True
2,True,0.5628147513199769,limited_access,0.5,4,True
3,True,0.4445458727821995,limited_access,0.5,4,False
4,True,0.4,limited_access,0.5,4,False
5,False,0.5090624016781037,limited_access,0.5,4,False
0,False,0.7308107884615616,limited_access,0.7,4,True
1,True,0.7527661857581583,limited_access,0.7,4,True
2,True,0.7628147513199769,limited_access,0.7,4,True
3,True,0.6445458727821994,limited_access,0.7,4,False
4,True,0.6,limited_access,0.7,4,False
5,False,0.7090624016781036,limited_access,0.7,4,False
0,False,0.9308107884615616,limited_access,0.9,4,True
1,True,0.9527661857581584,limited_access,0.9,4,True
2,True,0.962814751319977,limited_access,0.9,4,True
3,True,0.8445458727821995,limited_access,0.9,4,False
4,True,0.8,limited_access,0.9,4,False
5,False,0.9090624016781037,limited_access,0.9,4,False
0,True,0.125767725669638,main,0.1,5,True
1,True,0.1562406634519823,main,0.1,5,True
2,True,0.1790911969660624,main,0.1,5,True
3,True,0.08513403510563482,main,0.1,5,False
4,True,0.0,main,0.1,5,False
5,True,0.05376637880668255,main,0.1,5,False
0,True,0.32576772566963796,main,0.3,5,True
1,True,0.35624066345198224,main,0.3,5,True
2,True,0.37909119696606236,main,0.3,5,True
3,True,0.2851340351056348,main,0.3,5,False
4,True,0.19999999999999998,main,0.3,5,False
5,True,0.2537663788066825,main,0.3,5,False
0,True,0.525767725669638,main,0.5,5,True
1,True,0.5562406634519823,main,0.5,5,True
2,True,0.5790911969660624,main,0.5,5,True
3,True,0.4851340351056348,main,0.5,5,False
4,True,0.4,main,0.5,5,False
5,True,0.4537663788066825,main,0.5,5,False
0,True,0.725767725669638,main,0.7,5,True
1,True,0.7562406634519823,main,0.7,5,True
2,True,0.7790911969660623,main,0.7,5,True
3,True,0.6851340351056348,main,0.7,5,False
4,True,0.6,main,0.7,5,False
5,True,0.6537663788066825,main,0.7,5,False
0,True,0.925767725669638,main,0.9,5,True
1,True,0.9562406634519823,main,0.9,5,True
2,True,0.9790911969660624,main,0.9,5,True
3,True,0.8851340351056348,main,0.9,5,False
4,True,0.8,main,0.9,5,False
5,True,0.8537663788066826,main,0.9,5,False
0,True,0.125767725669638,no_perceived,0.1,5,True
1,True,0.1562406634519823,no_perceived,0.1,5,True
2,True,0.1790911969660624,no_perceived,0.1,5,True
3,True,0.08513403510563482,no_perceived,0.1,5,False
4,True,0.0,no_perceived,0.1,5,False
5,True,0.05376637880668255,no_perceived,0.1,5,False
0,True,0.32576772566963796,no_perceived,0.3,5,True
1,True,0.35624066345198224,no_perceived,0.3,5,True
2,True,0.37909119696606236,no_perceived,0.3,5,True
3,True,0.2851340351056348,no_perceived,0.3,5,False
4,True,0.19999999999999998,no_perceived,0.3,5,False
5,True,0.2537663788066825,no_perceived,0.3,5,False
0,True,0.525767725669638,no_perceived,0.5,5,True
1,True,0.5562406634519823,no_perceived,0.5,5,True
2,True,0.5790911969660624,no_perceived,0.5,5,True
3,True,0.4851340351056348,no_perceived,0.5,5,False
4,True,0.4,no_perceived,0.5,5,False
5,True,0.4537663788066825,no_perceived,0.5,5,False
0,True,0.725767725669638,no_perceived,0.7,5,True
1,True,0.7562406634519823,no_perceived,0.7,5,True
2,True,0.7790911969660623,no_perceived,0.7,5,True
3,True,0.6851340351056348,no_perceived,0.7,5,False
4,True,0.6,no_perceived,0.7,5,False
5,True,0.6537663788066825,no_perceived,0.7,5,False
0,True,0.925767725669638,no_perceived,0.9,5,True
1,True,0.9562406634519823,no_perceived,0.9,5,True
2,True,0.9790911969660624,no_perceived,0.9,5,True
3,True,0.8851340351056348,no_perceived,0.9,5,False
4,True,0.8,no_perceived,0.9,5,False
5,True,0.8537663788066826,no_perceived,0.9,5,False
0,True,0.125767725669638,no_objective,0.1,5,True
1,True,0.1562406634519823,no_objective,0.1,5,True
2,True,0.1790911969660624,no_objective,0.1,5,True
3,True,0.08513403510563482,no_objective,0.1,5,False
4,True,0.0,no_objective,0.1,5,False
5,True,0.05376637880668255,no_objective,0.1,5,False
0,True,0.32576772566963796,no_objective,0.3,5,True
1,True,0.35624066345198224,no_objective,0.3,5,True
2,True,0.37909119696606236,no_objective,0.3,5,True
3,True,0.2851340351056348,no_objective,0.3,5,False
4,True,0.19999999999999998,no_objective,0.3,5,False
5,True,0.2537663788066825,no_objective,0.3,5,False
0,True,0.525767725669638,no_objective,0.5,5,True
1,True,0.5562406634519823,no_objective,0.5,5,True
2,True,0.5790911969660624,no_objective,0.5,5,True
3,True,0.4851340351056348,no_objective,0.5,5,False
4,True,0.4,no_objective,0.5,5,False
5,True,0.4537663788066825,no_objective,0.5,5,False
0,True,0.725767725669638,no_objective,0.7,5,True
1,True,0.7562406634519823,no_objective,0.7,5,True
2,True,0.7790911969660623,no_objective,0.7,5,True
3,True,0.6851340351056348,no_objective,0.7,5,False
4,True,0.6,no_objective,0.7,5,False
5,True,0.6537663788066825,no_objective,0.7,5,False
0,True,0.925767725669638,no_objective,0.9,5,True
1,True,0.9562406634519823,no_objective,0.9,5,True
2,True,0.9790911969660624,no_objective,0.9,5,True
3,True,0.8851340351056348,no_objective,0.9,5,False
4,True,0.8,no_objective,0.9,5,False
5,True,0.8537663788066826,no_objective,0.9,5,False
0,True,0.112883862834819,narrow,0.1,5,True
1,True,0.12812033172599113,narrow,0.1,5,True
2,True,0.1395455984830312,narrow,0.1,5,True
3,True,0.0925670175528174,narrow,0.1,5,False
4,True,0.05,narrow,0.1,5,False
5,True,0.07688318940334128,narrow,0.1,5,False
0,True,0.312883862834819,narrow,0.3,5,True
1,True,0.32812033172599114,narrow,0.3,5,True
2,True,0.3395455984830312,narrow,0.3,5,True
3,True,0.2925670175528174,narrow,0.3,5,False
4,True,0.25,narrow,0.3,5,False
5,True,0.2768831894033413,narrow,0.3,5,False
0,True,0.512883862834819,narrow,0.5,5,True
1,True,0.5281203317259912,narrow,0.5,5,True
2,True,0.5395455984830312,narrow,0.5,5,True
3,True,0.4925670175528174,narrow,0.5,5,False
4,True,0.45,narrow,0.5,5,False
5,True,0.4768831894033413,narrow,0.5,5,False
0,True,0.712883862834819,narrow,0.7,5,True
1,True,0.7281203317259911,narrow,0.7,5,True
2,True,0.7395455984830311,narrow,0.7,5,True
3,True,0.6925670175528174,narrow,0.7,5,False
4,True,0.6499999999999999,narrow,0.7,5,False
5,True,0.6768831894033412,narrow,0.7,5,False
0,True,0.912883862834819,narrow,0.9,5,True
1,True,0.9281203317259912,narrow,0.9,5,True
2,True,0.9395455984830312,narrow,0.9,5,True
3,True,0.8925670175528174,narrow,0.9,5,False
4,True,0.85,narrow,0.9,5,False
5,True,0.8768831894033413,narrow,0.9,5,False
0,False,0.125767725669638,limited_access,0.1,5,True
1,True,0.1562406634519823,limited_access,0.1,5,True
2,True,0.1790911969660624,limited_access,0.1,5,True
3,True,0.08513403510563482,limited_access,0.1,5,False
4,True,0.0,limited_access,0.1,5,False
5,True,0.05376637880668255,limited_access,0.1,5,False
0,False,0.32576772566963796,limited_access,0.3,5,True
1,True,0.35624066345198224,limited_access,0.3,5,True
2,True,0.37909119696606236,limited_access,0.3,5,True
3,True,0.2851340351056348,limited_access,0.3,5,False
4,True,0.19999999999999998,limited_access,0.3,5,False
5,True,0.2537663788066825,limited_access,0.3,5,False
0,False,0.525767725669638,limited_access,0.5,5,True
1,True,0.5562406634519823,limited_access,0.5,5,True
2,True,0.5790911969660624,limited_access,0.5,5,True
3,True,0.4851340351056348,limited_access,0.5,5,False
4,True,0.4,limited_access,0.5,5,False
5,True,0.4537663788066825,limited_access,0.5,5,False
0,False,0.725767725669638,limited_access,0.7,5,True
1,True,0.7562406634519823,limited_access,0.7,5,True
2,True,0.7790911969660623,limited_access,0.7,5,True
3,True,0.6851340351056348,limited_access,0.7,5,False
4,True,0.6,limited_access,0.7,5,False
5,True,0.6537663788066825,limited_access,0.7,5,False
0,False,0.925767725669638,limited_access,0.9,5,True
1,True,0.9562406634519823,limited_access,0.9,5,True
2,True,0.9790911969660624,limited_access,0.9,5,True
3,True,0.8851340351056348,limited_access,0.9,5,False
4,True,0.8,limited_access,0.9,5,False
5,True,0.8537663788066826,limited_access,0.9,5,False
0,True,0.08501509801357018,main,0.1,6,False
1,True,0.14796637036575172,main,0.1,6,True
2,True,0.11011690209014809,main,0.1,6,True
3,True,0.0,main,0.1,6,False
4,True,0.17117642812407846,main,0.1,6,True
5,True,0.08572520140645158,main,0.1,6,False
0,True,0.28501509801357017,main,0.3,6,False
1,True,0.34796637036575173,main,0.3,6,True
2,True,0.3101169020901481,main,0.3,6,True
3,True,0.19999999999999998,main,0.3,6,False
4,True,0.3711764281240784,main,0.3,6,True
5,True,0.2857252014064516,main,0.3,6,False
0,True,0.4850150980135702,main,0.5,6,False
1,True,0.5479663703657517,main,0.5,6,True
2,True,0.510116902090148,main,0.5,6,True
3,True,0.4,main,0.5,6,False
4,True,0.5711764281240784,main,0.5,6,True
5,True,0.4857252014064516,main,0.5,6,False
0,True,0.6850150980135702,main,0.7,6,False
1,True,0.7479663703657516,main,0.7,6,True
2,True,0.710116902090148,main,0.7,6,True
3,True,0.6,main,0.7,6,False
4,True,0.7711764281240784,main,0.7,6,True
5,True,0.6857252014064515,main,0.7,6,False
0,True,0.8850150980135703,main,0.9,6,False
1,True,0.9479663703657517,main,0.9,6,True
2,True,0.9101169020901481,main,0.9,6,True
3,True,0.8,main,0.9,6,False
4,True,0.9711764281240785,main,0.9,6,True
5,True,0.8857252014064516,main,0.9,6,False
0,True,0.08501509801357018,no_perceived,0.1,6,False
1,True,0.14796637036575172,no_perceived,0.1,6,True
2,True,0.11011690209014809,no_perceived,0.1,6,True
3,True,0.0,no_perceived,0.1,6,False
4,True,0.17117642812407846,no_perceived,0.1,6,True
5,True,0.08572520140645158,no_perceived,0.1,6,False
0,True,0.28501509801357017,no_perceived,0.3,6,False
1,True,0.34796637036575173,no_perceived,0.3,6,True
2,True,0.3101169020901481,no_perceived,0.3,6,True
3,True,0.19999999999999998,no_perceived,0.3,6,False
4,True,0.3711764281240784,no_perceived,0.3,6,True
5,True,0.2857252014064516,no_perceived,0.3,6,False
0,True,0.4850150980135702,no_perceived,0.5,6,False
1,True,0.5479663703657517,no_perceived,0.5,6,True
2,True,0.510116902090148,no_perceived,0.5,6,True
3,True,0.4,no_perceived,0.5,6,False
4,True,0.5711764281240784,no_perceived,0.5,6,True
5,True,0.4857252014064516,no_perceived,0.5,6,False
0,True,0.6850150980135702,no_perceived,0.7,6,False
1,True,0.7479663703657516,no_perceived,0.7,6,True
2,True,0.710116902090148,no_perceived,0.7,6,True
3,True,0.6,no_perceived,0.7,6,False
4,True,0.7711764281240784,no_perceived,0.7,6,True
5,True,0.6857252014064515,no_perceived,0.7,6,False
0,True,0.8850150980135703,no_perceived,0.9,6,False
1,True,0.9479663703657517,no_perceived,0.9,6,True
2,True,0.9101169020901481,no_perceived,0.9,6,True
3,True,0.8,no_perceived,0.9,6,False
4,True,0.9711764281240785,no_perceived,0.9,6,True
5,True,0.8857252014064516,no_perceived,0.9,6,False
0,True,0.08501509801357018,no_objective,0.1,6,False
1,True,0.14796637036575172,no_objective,0.1,6,True
2,True,0.11011690209014809,no_objective,0.1,6,True
3,True,0.0,no_objective,0.1,6,False
4,True,0.17117642812407846,no_objective,0.1,6,True
5,True,0.08572520140645158,no_objective,0.1,6,False
0,True,0.28501509801357017,no_objective,0.3,6,False
1,True,0.34796637036575173,no_objective,0.3,6,True
2,True,0.3101169020901481,no_objective,0.3,6,True
3,True,0.19999999999999998,no_objective,0.3,6,False
4,True,0.3711764281240784,no_objective,0.3,6,True
5,True,0.2857252014064516,no_objective,0.3,6,False
0,True,0.4850150980135702,no_objective,0.5,6,False
1,True,0.5479663703657517,no_objective,0.5,6,True
2,True,0.510116902090148,no_objective,0.5,6,True
3,True,0.4,no_objective,0.5,6,False
4,True,0.5711764281240784,no_objective,0.5,6,True
5,True,0.4857252014064516,no_objective,0.5,6,False
0,True,0.6850150980135702,no_objective,0.7,6,False
1,True,0.7479663703657516,no_objective,0.7,6,True
2,True,0.710116902090148,no_objective,0.7,6,True
3,True,0.6,no_objective,0.7,6,False
4,True,0.7711764281240784,no_objective,0.7,6,True
5,True,0.6857252014064515,no_objective,0.7,6,False
0,True,0.8850150980135703,no_objective,0.9,6,False
1,True,0.9479663703657517,no_objective,0.9,6,True
2,True,0.9101169020901481,no_objective,0.9,6,True
3,True,0.8,no_objective,0.9,6,False
4,True,0.9711764281240785,no_objective,0.9,6,True
5,True,0.8857252014064516,no_objective,0.9,6,False
0,True,0.0925075490067851,narrow,0.1,6,False
1,True,0.12398318518287588,narrow,0.1,6,True
2,True,0.10505845104507405,narrow,0.1,6,True
3,True,0.05,narrow,0.1,6,False
4,True,0.13558821406203922,narrow,0.1,6,True
5,True,0.09286260070322579,narrow,0.1,6,False
0,True,0.2925075490067851,narrow,0.3,6,False
1,True,0.32398318518287583,narrow,0.3,6,True
2,True,0.305058451045074,narrow,0.3,6,True
3,True,0.25,narrow,0.3,6,False
4,True,0.3355882140620392,narrow,0.3,6,True
5,True,0.2928626007032258,narrow,0.3,6,False
0,True,0.4925075490067851,narrow,0.5,6,False
1,True,0.5239831851828759,narrow,0.5,6,True
2,True,0.5050584510450741,narrow,0.5,6,True
3,True,0.45,narrow,0.5,6,False
4,True,0.5355882140620393,narrow,0.5,6,True
5,True,0.4928626007032258,narrow,0.5,6,False
0,True,0.692507549006785,narrow,0.7,6,False
1,True,0.7239831851828759,narrow,0.7,6,True
2,True,0.705058451045074,narrow,0.7,6,True
3,True,0.6499999999999999,narrow,0.7,6,False
4,True,0.7355882140620392,narrow,0.7,6,True
5,True,0.6928626007032257,narrow,0.7,6,False
0,True,0.8925075490067851,narrow,0.9,6,False
1,True,0.9239831851828759,narrow,0.9,6,True
2,True,0.9050584510450741,narrow,0.9,6,True
3,True,0.85,narrow,0.9,6,False
4,True,0.9355882140620393,narrow,0.9,6,True
5,True,0.8928626007032258,narrow,0.9,6,False
0,True,0.08501509801357018,limited_access,0.1,6,False
1,True,0.14796637036575172,limited_access,0.1,6,True
2,False,0.11011690209014809,limited_access,0.1,6,True
3,True,0.0,limited_access,0.1,6,False
4,True,0.17117642812407846,limited_access,0.1,6,True
5,True,0.08572520140645158,limited_access,0.1,6,False
0,True,0.28501509801357017,limited_access,0.3,6,False
1,True,0.34796637036575173,limited_access,0.3,6,True
2,False,0.3101169020901481,limited_access,0.3,6,True
3,True,0.19999999999999998,limited_access,0.3,6,False
4,True,0.3711764281240784,limited_access,0.3,6,True
5,True,0.2857252014064516,limited_access,0.3,6,False
0,True,0.4850150980135702,limited_access,0.5,6,False
1,True,0.5479663703657517,limited_access,0.5,6,True
2,False,0.510116902090148,limited_access,0.5,6,True
3,True,0.4,limited_access,0.5,6,False
4,True,0.5711764281240784,limited_access,0.5,6,True
5,True,0.4857252014064516,limited_access,0.5,6,False
0,True,0.6850150980135702,limited_access,0.7,6,False
1,True,0.7479663703657516,limited_access,0.7,6,True
2,False,0.710116902090148,limited_access,0.7,6,True
3,True,0.6,limited_access,0.7,6,False
4,True,0.7711764281240784,limited_access,0.7,6,True
5,True,0.6857252014064515,limited_access,0.7,6,False
0,True,0.8850150980135703,limited_access,0.9,6,False
1,True,0.9479663703657517,limited_access,0.9,6,True
2,False,0.9101169020901481,limited_access,0.9,6,True
3,True,0.8,limited_access,0.9,6,False
4,True,0.9711764281240785,limited_access,0.9,6,True
5,True,0.8857252014064516,limited_access,0.9,6,False
0,True,0.05289539462261786,main,0.1,7,False
1,True,0.2,main,0.1,7,True
2,True,0.06183823287511271,main,0.1,7,False
3,True,0.014439220508349351,main,0.1,7,False
4,True,0.13911147640286403,main,0.1,7,True
5,True,0.1317156755910561,main,0.1,7,True
0,True,0.25289539462261784,main,0.3,7,False
1,True,0.4,main,0.3,7,True
2,True,0.2618382328751127,main,0.3,7,False
3,True,0.21443922050834935,main,0.3,7,False
4,True,0.339111476402864,main,0.3,7,True
5,True,0.3317156755910561,main,0.3,7,True
0,True,0.45289539462261785,main,0.5,7,False
1,True,0.6,main,0.5,7,True
2,True,0.4618382328751127,main,0.5,7,False
3,True,0.41443922050834936,main,0.5,7,False
4,True,0.539111476402864,main,0.5,7,True
5,True,0.531715675591056,main,0.5,7,True
0,True,0.6528953946226178,main,0.7,7,False
1,True,0.7999999999999999,main,0.7,7,True
2,True,0.6618382328751127,main,0.7,7,False
3,True,0.6144392205083493,main,0.7,7,False
4,True,0.739111476402864,main,0.7,7,True
5,True,0.731715675591056,main,0.7,7,True
0,True,0.8528953946226179,main,0.9,7,False
1,True,1.0,main,0.9,7,True
2,True,0.8618382328751127,main,0.9,7,False
3,True,0.8144392205083494,main,0.9,7,False
4,True,0.9391114764028641,main,0.9,7,True
5,True,0.9317156755910561,main,0.9,7,True
0,True,0.05289539462261786,no_perceived,0.1,7,False
1,True,0.2,no_perceived,0.1,7,True
2,True,0.06183823287511271,no_perceived,0.1,7,False
3,True,0.014439220508349351,no_perceived,0.1,7,False
4,True,0.13911147640286403,no_perceived,0.1,7,True
5,True,0.1317156755910561,no_perceived,0.1,7,True
0,True,0.25289539462261784,no_perceived,0.3,7,False
1,True,0.4,no_perceived,0.3,7,True
2,True,0.2618382328751127,no_perceived,0.3,7,False
3,True,0.21443922050834935,no_perceived,0.3,7,False
4,True,0.339111476402864,no_perceived,0.3,7,True
5,True,0.3317156755910561,no_perceived,0.3,7,True
0,True,0.45289539462261785,no_perceived,0.5,7,False
1,True,0.6,no_perceived,0.5,7,True
2,True,0.4618382328751127,no_perceived,0.5,7,False
3,True,0.41443922050834936,no_perceived,0.5,7,False
4,True,0.539111476402864,no_perceived,0.5,7,True
5,True,0.531715675591056,no_perceived,0.5,7,True
0,True,0.6528953946226178,no_perceived,0.7,7,False
1,True,0.7999999999999999,no_perceived,0.7,7,True
2,True,0.6618382328751127,no_perceived,0.7,7,False
3,True,0.6144392205083493,no_perceived,0.7,7,False
4,True,0.739111476402864,no_perceived,0.7,7,True
5,True,0.731715675591056,no_perceived,0.7,7,True
0,True,0.8528953946226179,no_perceived,0.9,7,False
1,True,1.0,no_perceived,0.9,7,True
2,True,0.8618382328751127,no_perceived,0.9,7,False
3,True,0.8144392205083494,no_perceived,0.9,7,False
4,True,0.9391114764028641,no_perceived,0.9,7,True
5,True,0.9317156755910561,no_perceived,0.9,7,True
0,True,0.05289539462261786,no_objective,0.1,7,False
1,True,0.2,no_objective,0.1,7,True
2,True,0.06183823287511271,no_objective,0.1,7,False
3,True,0.014439220508349351,no_objective,0.1,7,False
4,True,0.13911147640286403,no_objective,0.1,7,True
5,True,0.1317156755910561,no_objective,0.1,7,True
0,True,0.25289539462261784,no_objective,0.3,7,False
1,True,0.4,no_objective,0.3,7,True
2,True,0.2618382328751127,no_objective,0.3,7,False
3,True,0.21443922050834935,no_objective,0.3,7,False
4,True,0.339111476402864,no_objective,0.3,7,True
5,True,0.3317156755910561,no_objective,0.3,7,True
0,True,0.45289539462261785,no_objective,0.5,7,False
1,True,0.6,no_objective,0.5,7,True
2,True,0.4618382328751127,no_objective,0.5,7,False
3,True,0.41443922050834936,no_objective,0.5,7,False
4,True,0.539111476402864,no_objective,0.5,7,True
5,True,0.531715675591056,no_objective,0.5,7,True
0,True,0.6528953946226178,no_objective,0.7,7,False
1,True,0.7999999999999999,no_objective,0.7,7,True
2,True,0.6618382328751127,no_objective,0.7,7,False
