case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,customer,cohort,scenario,seed
198:6,198,0,6,18.0,18.0,,20.0,,,,21.0,,successful,unused,21.0,d,1.0,d,resolved,0.6387329079337454,False,0.49180609262195124,21.0,,remedy_supported,21.0,3.0,3.0,15.0,-1,1,no_actions,14
238:6,238,3,6,6.0,6.0,27.0,8.0,29.0,,29.0,,30.0,closed_unresolved,successful,30.0,e,1.0,d,resolved,0.9020418685402125,True,0.524986777301374,8.0,30.0,no_remedy,,24.0,24.0,24.0,2,1,no_actions,14
239:6,239,1,6,6.0,6.0,9.0,8.0,11.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6643634393700544,True,0.5579933871282717,8.0,11.0,no_remedy,,,59.0,59.0,2,1,no_actions,14
2:12,2,3,12,43.0,43.0,,45.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.42213805182810793,False,0.524986777301374,45.0,,no_remedy,,,22.0,53.0,2,2,no_actions,14
36:12,36,5,12,12.0,12.0,,14.0,,,,15.0,,successful,unused,15.0,d,1.0,d,resolved,0.4463931291238417,True,0.4002611634428526,15.0,,remedy_supported,15.0,3.0,3.0,3.0,1,2,no_actions,14
70:12,70,4,12,63.0,63.0,,65.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2538295006337003,False,0.42495257950555043,65.0,,no_remedy,,,2.0,53.0,0,2,no_actions,14
143:12,143,4,12,19.0,19.0,31.0,21.0,33.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.22639988740476913,True,0.42495257950555043,21.0,33.0,no_remedy,,,46.0,53.0,0,2,no_actions,14
164:12,164,2,12,15.0,,15.0,,17.0,,17.0,,18.0,unused,successful,18.0,e,1.0,e,resolved,0.7407161412716412,True,0.6,,18.0,,,3.0,3.0,6.0,1,2,no_actions,14
171:12,171,1,12,15.0,15.0,34.0,17.0,36.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7987625147113802,True,0.5579933871282717,17.0,36.0,no_remedy,,,50.0,53.0,2,2,no_actions,14
181:12,181,0,12,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.5240075031876904,False,0.49180609262195124,,,,,,,53.0,-1,2,no_actions,14
189:12,189,1,12,12.0,15.0,12.0,17.0,14.0,,,18.0,,successful,closed_unresolved,18.0,d,1.0,e,resolved,0.22674484137030435,True,0.5579933871282717,18.0,14.0,remedy_supported,18.0,6.0,6.0,6.0,2,2,no_actions,14
197:12,197,2,12,12.0,15.0,12.0,17.0,14.0,,,18.0,,successful,closed_unresolved,18.0,d,1.0,e,resolved,0.7518816614700541,True,0.6,18.0,14.0,remedy_supported,18.0,6.0,6.0,6.0,1,2,no_actions,14
200:12,200,4,12,13.0,16.0,13.0,18.0,15.0,,,19.0,,successful,closed_unresolved,19.0,d,1.0,e,resolved,0.813598537503234,True,0.42495257950555043,19.0,15.0,remedy_supported,19.0,6.0,6.0,7.0,0,2,no_actions,14
205:12,205,5,12,29.0,,29.0,,31.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7176777855729239,True,0.4002611634428526,,31.0,,,,36.0,53.0,1,2,no_actions,14
206:12,206,0,12,12.0,12.0,,14.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2318307168465811,False,0.49180609262195124,14.0,,no_remedy,,,53.0,53.0,-1,2,no_actions,14
207:12,207,5,12,13.0,13.0,,15.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6365017687718304,True,0.4002611634428526,15.0,,no_remedy,,,52.0,53.0,1,2,no_actions,14
208:12,208,2,12,14.0,18.0,14.0,20.0,16.0,,16.0,,17.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.9454255539957208,True,0.6,20.0,17.0,no_remedy,,,51.0,53.0,1,2,no_actions,14
215:12,215,0,12,14.0,14.0,,16.0,,,,17.0,,successful,unused,17.0,d,1.0,d,resolved,0.3323478893941595,False,0.49180609262195124,17.0,,remedy_supported,17.0,3.0,3.0,5.0,-1,2,no_actions,14
219:12,219,0,12,19.0,19.0,,21.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4607178362604065,False,0.49180609262195124,21.0,,no_remedy,,,46.0,53.0,-1,2,no_actions,14
220:12,220,4,12,14.0,14.0,,16.0,,,,17.0,,successful,unused,17.0,d,1.0,d,resolved,0.8829102591679683,True,0.42495257950555043,17.0,,remedy_supported,17.0,3.0,3.0,5.0,0,2,no_actions,14
236:12,236,4,12,15.0,15.0,,17.0,,,,18.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9739509366246137,True,0.42495257950555043,18.0,,remedy_supported,18.0,,50.0,53.0,0,2,no_actions,14
4:18,4,1,18,19.0,,19.0,,21.0,,21.0,,22.0,unused,successful,22.0,e,1.0,e,resolved,0.47130563089967237,True,0.5579933871282717,,22.0,,,3.0,3.0,4.0,2,3,no_actions,14
5:18,5,3,18,19.0,22.0,19.0,24.0,21.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.6433288967876343,True,0.524986777301374,24.0,21.0,no_remedy,,,46.0,47.0,2,3,no_actions,14
18:18,18,0,18,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.3941635567340524,False,0.49180609262195124,,,,,,,47.0,-1,3,no_actions,14
35:18,35,1,18,21.0,25.0,21.0,27.0,23.0,,23.0,,24.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.36853202115265504,True,0.5579933871282717,27.0,24.0,no_remedy,,,44.0,47.0,2,3,no_actions,14
50:18,50,0,18,21.0,21.0,,23.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.684001450697336,False,0.49180609262195124,23.0,,no_remedy,,,44.0,47.0,-1,3,no_actions,14
68:18,68,5,18,18.0,,18.0,,20.0,,20.0,,21.0,unused,successful,21.0,e,1.0,e,resolved,0.35941079128669495,True,0.4002611634428526,,21.0,,,3.0,3.0,3.0,1,3,no_actions,14
74:18,74,4,18,19.0,19.0,,21.0,,,,22.0,,successful,unused,22.0,d,1.0,d,resolved,0.27306996060821853,True,0.42495257950555043,22.0,,remedy_supported,22.0,3.0,3.0,4.0,0,3,no_actions,14
75:18,75,2,18,18.0,18.0,42.0,20.0,44.0,,44.0,21.0,45.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5091802637461634,True,0.6,21.0,45.0,remedy_supported,21.0,,47.0,47.0,1,3,no_actions,14
81:18,81,2,18,21.0,21.0,,23.0,,,,24.0,,successful,unused,24.0,d,1.0,d,resolved,0.6313379002629931,True,0.6,24.0,,remedy_supported,24.0,3.0,3.0,6.0,1,3,no_actions,14
85:18,85,0,18,19.0,19.0,,21.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7200846871348514,False,0.49180609262195124,21.0,,no_remedy,,,46.0,47.0,-1,3,no_actions,14
86:18,86,3,18,19.0,,19.0,,21.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4658605845629971,True,0.524986777301374,,21.0,,,,46.0,47.0,2,3,no_actions,14
96:18,96,2,18,20.0,20.0,23.0,22.0,25.0,,25.0,,26.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8750563496350583,True,0.6,22.0,26.0,no_remedy,,,45.0,47.0,1,3,no_actions,14
119:18,119,2,18,19.0,22.0,19.0,24.0,21.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.6145734300404972,True,0.6,24.0,21.0,no_remedy,,,46.0,47.0,1,3,no_actions,14
153:18,153,4,18,25.0,25.0,,27.0,,,,28.0,,successful,unused,28.0,d,1.0,d,resolved,0.8355599796485771,False,0.42495257950555043,28.0,,remedy_supported,28.0,3.0,3.0,10.0,0,3,no_actions,14
185:18,185,0,18,20.0,20.0,,22.0,,,,23.0,,successful,unused,23.0,d,1.0,d,resolved,0.6972333784929696,False,0.49180609262195124,23.0,,remedy_supported,23.0,3.0,3.0,5.0,-1,3,no_actions,14
202:18,202,4,18,19.0,23.0,19.0,25.0,21.0,,21.0,26.0,22.0,successful,closed_unresolved,26.0,d,1.0,e,resolved,0.6306986988859489,True,0.42495257950555043,26.0,22.0,remedy_supported,26.0,7.0,7.0,8.0,0,3,no_actions,14
209:18,209,5,18,19.0,19.0,,21.0,,,,22.0,,successful,unused,22.0,d,1.0,d,resolved,0.43439662071139423,True,0.4002611634428526,22.0,,remedy_supported,22.0,3.0,3.0,4.0,1,3,no_actions,14
237:18,237,1,18,19.0,,19.0,,21.0,,21.0,,22.0,unused,successful,22.0,e,1.0,e,resolved,0.6799035993107136,True,0.5579933871282717,,22.0,,,3.0,3.0,4.0,2,3,no_actions,14
27:24,27,2,24,27.0,27.0,30.0,29.0,32.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3432765331290873,True,0.6,29.0,32.0,no_remedy,,,38.0,41.0,1,4,no_actions,14
37:24,37,1,24,25.0,28.0,25.0,30.0,27.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.6471612530650296,True,0.5579933871282717,30.0,27.0,no_remedy,,,40.0,41.0,2,4,no_actions,14
39:24,39,0,24,27.0,27.0,,29.0,,,,30.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5129009649987595,False,0.49180609262195124,30.0,,remedy_supported,30.0,,38.0,41.0,-1,4,no_actions,14
40:24,40,1,24,28.0,28.0,47.0,30.0,49.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7883876614254943,True,0.5579933871282717,30.0,49.0,no_remedy,,,37.0,41.0,2,4,no_actions,14
41:24,41,2,24,25.0,25.0,36.0,27.0,38.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8973615737949898,True,0.6,27.0,38.0,no_remedy,,,40.0,41.0,1,4,no_actions,14
48:24,48,2,24,24.0,24.0,,26.0,,,,27.0,,successful,unused,27.0,d,1.0,d,resolved,0.2665438214988055,False,0.6,27.0,,remedy_supported,27.0,3.0,3.0,3.0,1,4,no_actions,14
56:24,56,5,24,24.0,24.0,,26.0,,,,27.0,,successful,unused,27.0,d,1.0,d,resolved,0.7304149472139334,True,0.4002611634428526,27.0,,remedy_supported,27.0,3.0,3.0,3.0,1,4,no_actions,14
66:24,66,3,24,24.0,24.0,,26.0,,,,27.0,,successful,unused,27.0,d,1.0,d,resolved,0.6298160105585364,True,0.524986777301374,27.0,,remedy_supported,27.0,3.0,3.0,3.0,2,4,no_actions,14
69:24,69,5,24,27.0,27.0,,29.0,,,,30.0,,successful,unused,30.0,d,1.0,d,resolved,0.9552504560930462,True,0.4002611634428526,30.0,,remedy_supported,30.0,3.0,3.0,6.0,1,4,no_actions,14
77:24,77,5,24,26.0,26.0,,28.0,,,,29.0,,successful,unused,29.0,d,1.0,d,resolved,0.48816197288350405,True,0.4002611634428526,29.0,,remedy_supported,29.0,3.0,3.0,5.0,1,4,no_actions,14
92:24,92,5,24,24.0,24.0,27.0,26.0,29.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.29482068131853273,True,0.4002611634428526,26.0,29.0,no_remedy,,,41.0,41.0,1,4,no_actions,14
101:24,101,0,24,24.0,24.0,,26.0,,,,27.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2822420795110325,False,0.49180609262195124,27.0,,remedy_supported,27.0,,41.0,41.0,-1,4,no_actions,14
103:24,103,1,24,26.0,26.0,64.0,28.0,,,,,,closed_unresolved,submitted,,,0.0,d,pending,0.6551808529437511,True,0.5579933871282717,28.0,,no_remedy,,,39.0,41.0,2,4,no_actions,14
110:24,110,3,24,27.0,27.0,30.0,29.0,32.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.40049990840130517,True,0.524986777301374,29.0,32.0,no_remedy,,,38.0,41.0,2,4,no_actions,14
125:24,125,3,24,25.0,25.0,28.0,27.0,30.0,,30.0,,31.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5561211474027528,True,0.524986777301374,27.0,31.0,no_remedy,,,40.0,41.0,2,4,no_actions,14
133:24,133,4,24,59.0,59.0,,61.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.37935677282299185,True,0.42495257950555043,61.0,,no_remedy,,,6.0,41.0,0,4,no_actions,14
155:24,155,4,24,25.0,25.0,48.0,27.0,50.0,,,28.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.9157042515180749,True,0.42495257950555043,28.0,50.0,remedy_supported,28.0,,40.0,41.0,0,4,no_actions,14
158:24,158,5,24,27.0,31.0,27.0,33.0,29.0,,29.0,34.0,30.0,successful,closed_unresolved,34.0,d,1.0,e,resolved,0.42045626532953406,True,0.4002611634428526,34.0,30.0,remedy_supported,34.0,7.0,7.0,10.0,1,4,no_actions,14
166:24,166,0,24,24.0,24.0,,26.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5769239777064024,False,0.49180609262195124,26.0,,no_remedy,,,41.0,41.0,-1,4,no_actions,14
178:24,178,2,24,26.0,29.0,26.0,31.0,28.0,,,32.0,,successful,closed_unresolved,32.0,d,1.0,e,resolved,0.4180587369883775,True,0.6,32.0,28.0,remedy_supported,32.0,6.0,6.0,8.0,1,4,no_actions,14
184:24,184,1,24,25.0,,25.0,,27.0,,27.0,,28.0,unused,successful,28.0,e,1.0,e,resolved,0.26453910863054636,True,0.5579933871282717,,28.0,,,3.0,3.0,4.0,2,4,no_actions,14
214:24,214,3,24,25.0,25.0,64.0,27.0,,,,,,closed_unresolved,submitted,,,0.0,d,pending,0.5872544870247152,True,0.524986777301374,27.0,,no_remedy,,,40.0,41.0,2,4,no_actions,14
32:30,32,0,30,30.0,30.0,,32.0,,,,33.0,,successful,unused,33.0,d,1.0,d,resolved,0.807061256557132,False,0.49180609262195124,33.0,,remedy_supported,33.0,3.0,3.0,3.0,-1,5,no_actions,14
46:30,46,5,30,61.0,61.0,,63.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.703345975652756,True,0.4002611634428526,63.0,,no_remedy,,,4.0,35.0,1,5,no_actions,14
60:30,60,3,30,32.0,,32.0,,34.0,,34.0,,35.0,unused,successful,35.0,e,1.0,e,resolved,0.9475260604040725,True,0.524986777301374,,35.0,,,3.0,3.0,5.0,2,5,no_actions,14
73:30,73,1,30,31.0,31.0,,33.0,,,,34.0,,successful,unused,34.0,d,1.0,d,resolved,0.7836288589437559,False,0.5579933871282717,34.0,,remedy_supported,34.0,3.0,3.0,4.0,2,5,no_actions,14
87:30,87,0,30,43.0,43.0,,45.0,,,,46.0,,successful,unused,46.0,d,1.0,d,resolved,0.2925803879257027,False,0.49180609262195124,46.0,,remedy_supported,46.0,3.0,3.0,16.0,-1,5,no_actions,14
88:30,88,1,30,30.0,30.0,30.0,32.0,32.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.82712263857799,True,0.5579933871282717,32.0,32.0,no_remedy,,,35.0,35.0,2,5,no_actions,14
89:30,89,2,30,31.0,31.0,,33.0,,,,34.0,,successful,unused,34.0,d,1.0,d,resolved,0.6033692115510669,True,0.6,34.0,,remedy_supported,34.0,3.0,3.0,4.0,1,5,no_actions,14
94:30,94,2,30,30.0,30.0,,32.0,,,,33.0,,successful,unused,33.0,d,1.0,d,resolved,0.5675830128678598,True,0.6,33.0,,remedy_supported,33.0,3.0,3.0,3.0,1,5,no_actions,14
111:30,111,4,30,33.0,59.0,33.0,61.0,35.0,,35.0,62.0,36.0,successful,closed_unresolved,62.0,d,1.0,e,resolved,0.8848640914704791,True,0.42495257950555043,62.0,36.0,remedy_supported,62.0,29.0,29.0,32.0,0,5,no_actions,14
112:30,112,3,30,31.0,46.0,31.0,48.0,33.0,,33.0,,34.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.7658717020939834,True,0.524986777301374,48.0,34.0,no_remedy,,,34.0,35.0,2,5,no_actions,14
114:30,114,2,30,33.0,,33.0,,35.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.28599006629522483,True,0.6,,35.0,,,,32.0,35.0,1,5,no_actions,14
115:30,115,3,30,31.0,,31.0,,33.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6205782031538307,True,0.524986777301374,,33.0,,,,34.0,35.0,2,5,no_actions,14
127:30,127,1,30,33.0,33.0,,35.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.29221956725855275,True,0.5579933871282717,35.0,,no_remedy,,,32.0,35.0,2,5,no_actions,14
135:30,135,0,30,32.0,32.0,,34.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7021539866670603,False,0.49180609262195124,34.0,,no_remedy,,,33.0,35.0,-1,5,no_actions,14
192:30,192,5,30,33.0,33.0,36.0,35.0,38.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3267893471778228,True,0.4002611634428526,35.0,38.0,no_remedy,,,32.0,35.0,1,5,no_actions,14
199:30,199,1,30,36.0,58.0,36.0,60.0,38.0,,,61.0,,successful,closed_unresolved,61.0,d,1.0,e,resolved,0.21832168081023903,True,0.5579933871282717,61.0,38.0,remedy_supported,61.0,25.0,25.0,31.0,2,5,no_actions,14
201:30,201,5,30,33.0,33.0,,35.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.45356421485146436,True,0.4002611634428526,35.0,,no_remedy,,,32.0,35.0,1,5,no_actions,14
216:30,216,5,30,31.0,,31.0,,33.0,,33.0,,34.0,unused,successful,34.0,e,1.0,e,resolved,0.687435808448511,True,0.4002611634428526,,34.0,,,3.0,3.0,4.0,1,5,no_actions,14
218:30,218,2,30,31.0,31.0,,33.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5832964414937283,True,0.6,33.0,,no_remedy,,,34.0,35.0,1,5,no_actions,14
7:36,7,5,36,36.0,36.0,,38.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7974793456807039,False,0.4002611634428526,38.0,,no_remedy,,,29.0,29.0,1,6,no_actions,14
10:36,10,2,36,37.0,37.0,56.0,39.0,58.0,,58.0,40.0,59.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5622634092674914,True,0.6,40.0,59.0,remedy_supported,40.0,,28.0,29.0,1,6,no_actions,14
20:36,20,4,36,37.0,40.0,37.0,42.0,39.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.49461357476544593,True,0.42495257950555043,42.0,39.0,no_remedy,,,28.0,29.0,0,6,no_actions,14
26:36,26,5,36,37.0,37.0,64.0,39.0,,,,,,closed_unresolved,submitted,,,0.0,d,pending,0.33456120706359227,True,0.4002611634428526,39.0,,no_remedy,,,28.0,29.0,1,6,no_actions,14
43:36,43,4,36,39.0,,39.0,,41.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.39560486776973686,True,0.42495257950555043,,41.0,,,,26.0,29.0,0,6,no_actions,14
51:36,51,3,36,38.0,38.0,41.0,40.0,43.0,,43.0,,44.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.33197054163337414,True,0.524986777301374,40.0,44.0,no_remedy,,,27.0,29.0,2,6,no_actions,14
57:36,57,2,36,38.0,38.0,42.0,40.0,44.0,,,41.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.24807776048968133,True,0.6,41.0,44.0,remedy_supported,41.0,,27.0,29.0,1,6,no_actions,14
58:36,58,3,36,37.0,37.0,41.0,39.0,43.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.571743059577079,True,0.524986777301374,39.0,43.0,no_remedy,,,28.0,29.0,2,6,no_actions,14
64:36,64,2,36,36.0,49.0,36.0,51.0,38.0,,38.0,,39.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.37581344487743096,True,0.6,51.0,39.0,no_remedy,,,29.0,29.0,1,6,no_actions,14
107:36,107,5,36,38.0,38.0,,40.0,,,,41.0,,successful,unused,41.0,d,1.0,d,resolved,0.6874742473512879,True,0.4002611634428526,41.0,,remedy_supported,41.0,3.0,3.0,5.0,1,6,no_actions,14
117:36,117,2,36,38.0,38.0,41.0,40.0,43.0,,43.0,,44.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8635976048706284,True,0.6,40.0,44.0,no_remedy,,,27.0,29.0,1,6,no_actions,14
132:36,132,3,36,39.0,39.0,,41.0,,,,42.0,,successful,unused,42.0,d,1.0,d,resolved,0.6467033925672787,True,0.524986777301374,42.0,,remedy_supported,42.0,3.0,3.0,6.0,2,6,no_actions,14
137:36,137,1,36,43.0,43.0,,45.0,,,,46.0,,successful,unused,46.0,d,1.0,d,resolved,0.7771558947005328,False,0.5579933871282717,46.0,,remedy_supported,46.0,3.0,3.0,10.0,2,6,no_actions,14
148:36,148,4,36,39.0,39.0,,41.0,,,,42.0,,successful,unused,42.0,d,1.0,d,resolved,0.4752108169835591,True,0.42495257950555043,42.0,,remedy_supported,42.0,3.0,3.0,6.0,0,6,no_actions,14
169:36,169,1,36,36.0,36.0,64.0,38.0,,,,,,closed_unresolved,submitted,,,0.0,d,pending,0.5343673264599511,True,0.5579933871282717,38.0,,no_remedy,,,29.0,29.0,2,6,no_actions,14
172:36,172,1,36,36.0,48.0,36.0,50.0,38.0,,,51.0,,successful,closed_unresolved,51.0,d,1.0,e,resolved,0.910322514413447,True,0.5579933871282717,51.0,38.0,remedy_supported,51.0,15.0,15.0,15.0,2,6,no_actions,14
196:36,196,0,36,39.0,39.0,,41.0,,,,42.0,,successful,unused,42.0,d,1.0,d,resolved,0.8676302710755657,False,0.49180609262195124,42.0,,remedy_supported,42.0,3.0,3.0,6.0,-1,6,no_actions,14
212:36,212,1,36,38.0,,38.0,,40.0,,40.0,,41.0,unused,successful,41.0,e,1.0,e,resolved,0.7214390546935807,True,0.5579933871282717,,41.0,,,3.0,3.0,5.0,2,6,no_actions,14
227:36,227,1,36,39.0,39.0,,41.0,,,,42.0,,successful,unused,42.0,d,1.0,d,resolved,0.3818770373698411,True,0.5579933871282717,42.0,,remedy_supported,42.0,3.0,3.0,6.0,2,6,no_actions,14
235:36,235,3,36,39.0,39.0,,41.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5630126925441483,True,0.524986777301374,41.0,,no_remedy,,,26.0,29.0,2,6,no_actions,14
8:42,8,5,42,45.0,45.0,,47.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.48578317721426434,True,0.4002611634428526,47.0,,no_remedy,,,20.0,23.0,1,7,no_actions,14
33:42,33,1,42,44.0,44.0,,46.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9364967688826262,True,0.5579933871282717,46.0,,no_remedy,,,21.0,23.0,2,7,no_actions,14
63:42,63,2,42,43.0,,43.0,,45.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.503294862624168,True,0.6,,45.0,,,,22.0,23.0,1,7,no_actions,14
72:42,72,1,42,44.0,44.0,47.0,46.0,49.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.23489759646742572,True,0.5579933871282717,46.0,49.0,no_remedy,,,21.0,23.0,2,7,no_actions,14
82:42,82,3,42,43.0,43.0,,45.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8404138326200516,True,0.524986777301374,45.0,,no_remedy,,,22.0,23.0,2,7,no_actions,14
93:42,93,2,42,42.0,,42.0,,44.0,,44.0,,45.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7642030611364741,True,0.6,,45.0,,,,23.0,23.0,1,7,no_actions,14
118:42,118,3,42,43.0,,43.0,,45.0,,45.0,,46.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.28899861008828787,True,0.524986777301374,,46.0,,,,22.0,23.0,2,7,no_actions,14
121:42,121,4,42,43.0,43.0,,45.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.24021037217895191,False,0.42495257950555043,45.0,,no_remedy,,,22.0,23.0,0,7,no_actions,14
122:42,122,2,42,44.0,,44.0,,46.0,,46.0,,47.0,unused,successful,47.0,e,1.0,e,resolved,0.7004170729393346,True,0.6,,47.0,,,3.0,3.0,5.0,1,7,no_actions,14
126:42,126,0,42,43.0,43.0,,45.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8678567058439579,False,0.49180609262195124,45.0,,no_remedy,,,22.0,23.0,-1,7,no_actions,14
136:42,136,2,42,45.0,45.0,48.0,47.0,50.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.372484761475139,True,0.6,47.0,50.0,no_remedy,,,20.0,23.0,1,7,no_actions,14
140:42,140,5,42,42.0,46.0,42.0,48.0,44.0,,44.0,,45.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.48325960723262434,True,0.4002611634428526,48.0,45.0,no_remedy,,,23.0,23.0,1,7,no_actions,14
144:42,144,1,42,48.0,48.0,,50.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3969565526898861,True,0.5579933871282717,50.0,,no_remedy,,,17.0,23.0,2,7,no_actions,14
145:42,145,3,42,42.0,,42.0,,44.0,,44.0,,45.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.339836785530052,True,0.524986777301374,,45.0,,,,23.0,23.0,2,7,no_actions,14
161:42,161,1,42,43.0,43.0,,46.0,,,,47.0,,successful,unused,47.0,d,1.0,d,resolved,0.560893064551007,True,0.5579933871282717,47.0,,remedy_supported,47.0,4.0,4.0,5.0,2,7,no_actions,14
173:42,173,0,42,45.0,45.0,,47.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.20985538122464034,False,0.49180609262195124,47.0,,no_remedy,,,20.0,23.0,-1,7,no_actions,14
187:42,187,4,42,43.0,46.0,43.0,48.0,45.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.540220933804407,True,0.42495257950555043,48.0,45.0,no_remedy,,,22.0,23.0,0,7,no_actions,14
204:42,204,4,42,44.0,44.0,,46.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4843349487508409,True,0.42495257950555043,46.0,,no_remedy,,,21.0,23.0,0,7,no_actions,14
14:0,14,4,0,1.0,4.0,1.0,6.0,3.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.45096797012661627,True,0.42495257950555043,6.0,3.0,no_remedy,,,64.0,65.0,0,0,network_ws,14
19:0,19,0,0,1.0,1.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.9294750065064974,False,0.49180609262195124,4.0,,remedy_supported,4.0,3.0,3.0,4.0,-1,0,network_ws,14
45:0,45,3,0,1.0,5.0,1.0,7.0,3.0,,3.0,8.0,4.0,successful,closed_unresolved,8.0,d,1.0,e,resolved,0.7747051638889342,True,0.524986777301374,8.0,4.0,remedy_supported,8.0,7.0,7.0,8.0,2,0,network_ws,14
52:0,52,4,0,2.0,2.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.23464137231802384,True,0.42495257950555043,5.0,,remedy_supported,5.0,3.0,3.0,5.0,0,0,network_ws,14
