seed,employee,merit,dependence,material,success_off,success_on
8,76,0.8555632676569258,0.6504030581491148,False,False,False
8,83,0.897118151421918,0.2964298434961653,True,False,False
8,84,0.46383421658579754,0.7815443476751208,True,True,True
8,85,0.6341707105229692,0.15142751427947904,False,False,False
8,86,0.21420975556015698,0.15142751427947904,False,False,False
8,89,0.20949168269803914,0.7815443476751208,True,True,True
8,90,0.3300495340383397,0.2964298434961653,True,False,False
8,91,0.30897286162383575,0.6504030581491148,True,True,True
8,92,0.970339781108432,0.7815443476751208,True,True,True
8,94,0.4501487206674686,0.6504030581491148,False,False,False
8,96,0.6246054806698483,0.6504030581491148,True,True,True
8,99,0.37263691581271985,0.2964298434961653,True,False,True
8,104,0.5184727240833397,0.6504030581491148,False,False,False
8,105,0.4751865475353612,0.7815443476751208,False,True,True
8,107,0.5162666602514325,0.7815443476751208,True,False,False
8,111,0.7636814179263458,0.6504030581491148,False,False,False
8,114,0.5766207300787488,0.7815443476751208,True,False,True
8,115,0.4634186247132231,0.2964298434961653,False,True,True
8,117,0.5707469684194004,0.15142751427947904,True,True,True
9,2,0.9358620903355146,0.32058170224580884,True,False,False
9,8,0.6600074998561911,0.5142625284342506,False,False,False
9,10,0.7826728716637852,0.16902899641657387,True,True,True
9,12,0.3571041204677437,0.32058170224580884,False,False,False
9,15,0.8908163517166627,0.34242877699004665,True,False,False
9,17,0.2569495441338383,0.15865140340675993,True,False,False
9,20,0.4236021193434783,0.16902899641657387,True,False,False
9,22,0.6892786611928143,0.32058170224580884,True,False,False
9,23,0.6859849002325806,0.16902899641657387,True,False,False
9,31,0.34516591112462686,0.34242877699004665,False,False,False
9,33,0.7258573655544387,0.15865140340675993,True,True,True
9,34,0.9159600345101653,0.15865140340675993,False,False,False
9,36,0.6869474737154104,0.16902899641657387,True,False,False
9,37,0.3339478793109001,0.34242877699004665,False,False,False
9,39,0.5637326887418961,0.34242877699004665,True,True,True
9,40,0.20064335624898355,0.15865140340675993,True,True,True
9,42,0.22060413265284337,0.32058170224580884,True,False,False
9,43,0.2942453258089657,0.32058170224580884,True,True,True
9,45,0.8874297543023182,0.16902899641657387,True,False,True
9,48,0.8718567905860404,0.34242877699004665,False,True,True
9,50,0.31838465575153346,0.5142625284342506,False,False,False
9,54,0.7470378865446665,0.32058170224580884,True,False,False
9,58,0.7200991257400571,0.32058170224580884,False,True,True
9,62,0.41764555625201294,0.15865140340675993,True,False,False
9,65,0.8493398018224292,0.16902899641657387,True,False,False
9,67,0.8683486216539518,0.15865140340675993,False,False,False
9,71,0.7941120028358866,0.34242877699004665,True,False,True
9,75,0.5939694534868842,0.34242877699004665,False,False,False
9,81,0.21382555932165437,0.32058170224580884,True,True,True
9,82,0.5135931473887942,0.15865140340675993,False,False,False
9,83,0.7729488064582506,0.15865140340675993,True,False,False
9,85,0.7748448712460752,0.34242877699004665,True,True,True
9,87,0.6033965785741642,0.16902899641657387,True,False,False
9,89,0.6803942289696205,0.32058170224580884,True,False,False
9,91,0.26989813846766114,0.16902899641657387,True,False,False
9,93,0.42175115624003345,0.15865140340675993,True,False,False
9,95,0.9980535918848334,0.5142625284342506,False,False,False
9,98,0.2087743228812415,0.34242877699004665,True,False,False
9,100,0.7427670465379208,0.5142625284342506,True,True,True
9,101,0.377218384521488,0.34242877699004665,False,True,True
9,102,0.7544031337537833,0.32058170224580884,True,True,True
9,108,0.944681876057559,0.34242877699004665,True,True,True
9,109,0.5140369088525116,0.5142625284342506,False,False,False
9,110,0.3358161970777327,0.16902899641657387,False,False,False
9,113,0.36641414091086894,0.16902899641657387,False,False,False
9,116,0.36688996253187495,0.15865140340675993,False,False,False
9,118,0.4381034932930392,0.15865140340675993,False,True,True
9,119,0.6356650139925499,0.15865140340675993,False,False,False
10,3,0.7659008879527802,0.3575152991765976,True,True,True
10,7,0.7364804095279092,0.40982981621614406,False,False,False
10,16,0.6252822211156936,0.3575152991765976,False,False,False
10,17,0.43129196802773767,0.24079983731797328,True,False,False
10,26,0.7338621735761583,0.3575152991765976,True,False,False
10,35,0.3042934577894242,0.3300515377019585,False,False,False
10,37,0.6054890532138307,0.40982981621614406,True,True,True
10,39,0.8928400651035706,0.24079983731797328,False,False,False
10,40,0.5369090124714542,0.24079983731797328,False,False,False
10,41,0.8491130865133678,0.24079983731797328,False,False,False
10,43,0.5441393366745095,0.3300515377019585,False,False,False
10,44,0.8544134911951835,0.3575152991765976,True,False,False
10,49,0.6346751963661752,0.24079983731797328,False,False,False
10,52,0.8195409242685552,0.24079983731797328,True,False,False
10,56,0.31522536141369684,0.3575152991765976,False,False,False
10,57,0.6658688710760026,0.40982981621614406,True,False,False
10,58,0.9445141596267759,0.3300515377019585,True,True,True
10,59,0.5823955981454967,0.40982981621614406,False,False,False
10,62,0.4982110801119781,0.40982981621614406,False,False,False
10,63,0.24971304318492546,0.40982981621614406,False,False,False
10,64,0.24618847591885,0.40982981621614406,True,True,True
10,66,0.2558800558193697,0.24079983731797328,False,False,False
10,69,0.6785530340476771,0.40982981621614406,False,False,False
10,74,0.6283562597699051,0.3575152991765976,False,False,False
10,77,0.9364240953633127,0.3575152991765976,True,False,False
10,78,0.7996647590218493,0.3575152991765976,False,False,False
10,82,0.5382072018575332,0.3575152991765976,False,False,False
10,83,0.6902315242677406,0.40982981621614406,True,False,False
10,84,0.7120465065971961,0.24079983731797328,False,False,False
10,85,0.7320418689588108,0.3300515377019585,False,False,False
10,88,0.3053035196627266,0.40982981621614406,True,True,True
10,93,0.3986707785969789,0.24079983731797328,False,False,False
10,95,0.944950253140749,0.3300515377019585,False,False,False
10,100,0.2550871300767245,0.40982981621614406,False,False,False
10,101,0.4375001135448615,0.3575152991765976,True,False,False
10,102,0.8101153930280229,0.3575152991765976,True,False,False
10,104,0.3807048653386829,0.24079983731797328,True,True,True
10,106,0.7557907262954138,0.3300515377019585,False,False,False
10,107,0.9800349615348498,0.40982981621614406,True,True,True
10,109,0.6869853870143574,0.40982981621614406,True,False,True
10,117,0.7243491137676783,0.24079983731797328,True,False,False
10,118,0.5336481382100599,0.40982981621614406,False,True,True
10,119,0.9751005405673141,0.24079983731797328,True,True,True
11,0,0.4232900096809579,0.7988388019729501,False,False,False
11,4,0.7967799488354119,0.6046618792870727,True,True,True
11,8,0.9723329537133403,0.6015362010584873,True,False,False
11,9,0.9470782214998461,0.6046618792870727,False,False,False
11,11,0.7885481312495848,0.8316506711243027,True,False,False
11,12,0.38404502355831033,0.7988388019729501,False,True,True
11,13,0.347711321895639,0.6046618792870727,True,False,False
11,15,0.6774598757317809,0.8316506711243027,False,True,True
11,18,0.8748788510819419,0.8316506711243027,True,True,True
11,20,0.6887520183353211,0.6046618792870727,True,False,False
11,21,0.5200246170380312,0.7988388019729501,True,False,False
11,23,0.9738060841660057,0.8316506711243027,False,False,False
11,25,0.3883333335778174,0.7988388019729501,True,True,True
11,27,0.38271166209602453,0.6015362010584873,True,False,False
11,28,0.7381861686886872,0.8316506711243027,False,True,True
11,31,0.38734093009333015,0.8316506711243027,False,False,False
11,36,0.35494082454155534,0.8316506711243027,False,False,False
11,38,0.5860696797864764,0.6046618792870727,False,True,True
11,43,0.6653728863481427,0.8316506711243027,False,False,False
11,45,0.7431428409820446,0.8316506711243027,True,True,True
11,48,0.9653037147481742,0.7988388019729501,False,True,True
11,55,0.6068935672131297,0.7988388019729501,False,False,False
11,62,0.6153529079782938,0.6015362010584873,True,False,True
11,64,0.7871279941046454,0.7988388019729501,False,True,True
11,70,0.9667273406176868,0.6015362010584873,True,True,True
11,75,0.6061297601953204,0.6015362010584873,True,False,False
11,81,0.7931329194555912,0.6046618792870727,False,False,False
11,83,0.38346873216281624,0.8316506711243027,False,False,False
11,89,0.6289120079546142,0.6046618792870727,False,False,False
11,90,0.3684408140662549,0.7988388019729501,False,False,False
11,91,0.6209496430336257,0.6015362010584873,True,False,True
11,92,0.3305995736798988,0.6015362010584873,True,True,True
11,93,0.48326612639014765,0.6046618792870727,True,True,True
11,94,0.5921353107467501,0.6046618792870727,False,False,False
11,97,0.35734555538428436,0.6015362010584873,True,False,False
11,98,0.6206174128982105,0.6015362010584873,True,False,False
11,100,0.9864670956017645,0.6046618792870727,False,True,True
11,103,0.9039819438122041,0.8316506711243027,True,False,False
11,104,0.5002396825138198,0.6015362010584873,True,False,False
11,105,0.335116307404235,0.7988388019729501,False,False,False
11,106,0.373826454618283,0.6015362010584873,True,False,False
11,107,0.5132226780694,0.6015362010584873,False,False,False
11,110,0.5272194184195056,0.6046618792870727,True,False,False
11,111,0.6440240779940416,0.7988388019729501,True,True,True
11,112,0.4849994928524988,0.7988388019729501,True,True,True
11,114,0.9022449380445283,0.8316506711243027,True,False,True
11,115,0.5184135180823559,0.8316506711243027,False,False,False
12,0,0.5193863580382964,0.46469935119905514,False,False,False
12,1,0.5715507442222121,0.7982038177617529,True,False,False
12,3,0.4472400332818299,0.5422960187844799,True,True,True
12,4,0.3187275400663587,0.7982038177617529,False,False,False
12,6,0.6696551070743335,0.367686206511245,True,True,True
12,7,0.5237245434326182,0.367686206511245,False,True,True
12,8,0.6601046606795244,0.5219564304630665,False,True,True
12,11,0.785160761485393,0.5219564304630665,False,True,True
12,13,0.8480585633350155,0.7982038177617529,False,True,True
12,16,0.4059494769006218,0.7982038177617529,True,False,False
12,17,0.7720201751306457,0.7982038177617529,False,True,True
12,18,0.556256464574772,0.46469935119905514,True,False,False
12,20,0.7518055950863227,0.367686206511245,True,False,False
12,23,0.5060661121252212,0.5219564304630665,False,False,False
12,25,0.8722850412350931,0.46469935119905514,True,False,False
12,26,0.4254954513378807,0.367686206511245,False,False,False
12,31,0.554871889279519,0.7982038177617529,True,True,True
12,33,0.3808600102161166,0.5422960187844799,True,False,False
12,34,0.7853103869325733,0.367686206511245,False,True,True
12,35,0.8007590360991421,0.7982038177617529,True,True,True
12,38,0.5542549799384675,0.367686206511245,True,False,False
12,40,0.5362723954127567,0.5422960187844799,True,False,False
12,45,0.20374449156733876,0.7982038177617529,False,False,False
12,46,0.4727827926051553,0.46469935119905514,True,False,False
12,49,0.25646267156973357,0.5219564304630665,True,False,False
12,50,0.9418054868464916,0.7982038177617529,True,True,True
12,52,0.8588731784881207,0.5422960187844799,True,False,False
12,53,0.7063108918650658,0.5219564304630665,True,False,False
12,54,0.5707408824488298,0.5219564304630665,False,True,True
12,55,0.35542674892985504,0.367686206511245,False,False,False
12,57,0.6860999310201068,0.46469935119905514,True,False,True
12,59,0.44585956007570693,0.5219564304630665,True,True,True
12,63,0.2947817361850713,0.367686206511245,False,True,True
12,66,0.9466389282758034,0.5422960187844799,True,False,False
12,69,0.6469175511781116,0.5422960187844799,False,False,False
12,71,0.7663992361459462,0.46469935119905514,False,True,True
12,74,0.7609733613328253,0.46469935119905514,True,False,False
12,75,0.6943307211177704,0.5219564304630665,True,False,False
12,76,0.9699203441936681,0.7982038177617529,True,True,True
12,77,0.873567116508122,0.46469935119905514,True,True,True
12,80,0.29087434748562213,0.46469935119905514,False,False,False
12,81,0.4567401841002262,0.367686206511245,True,True,True
12,82,0.5829643400732876,0.367686206511245,False,False,False
12,83,0.42952608538064585,0.5219564304630665,True,False,True
12,85,0.2337741626631461,0.367686206511245,False,False,False
12,90,0.7258120915055497,0.367686206511245,True,False,False
12,95,0.7990560978366252,0.46469935119905514,True,True,True
12,97,0.5121225737422397,0.46469935119905514,False,False,False
12,98,0.9541760479947063,0.367686206511245,False,False,False
12,101,0.9110832407482026,0.367686206511245,True,False,False
12,104,0.6405460842921473,0.367686206511245,True,False,False
12,105,0.8675092194792995,0.5422960187844799,True,False,False
12,106,0.42012228005848923,0.7982038177617529,False,True,True
12,109,0.7551902969922304,0.367686206511245,True,False,False
12,111,0.5961733137388531,0.5219564304630665,True,False,False
12,112,0.5582954748265344,0.5422960187844799,False,False,False
12,113,0.4575627900187785,0.7982038177617529,False,True,True
12,114,0.5165420557557533,0.46469935119905514,False,True,True
12,115,0.4710733994135325,0.7982038177617529,True,False,False
12,116,0.2692295222810035,0.7982038177617529,True,True,True
13,0,0.23298884646691428,0.6323682192973986,False,True,True
13,3,0.7247832451914569,0.30842222161844957,True,False,False
13,4,0.25847497386719986,0.7208417879703354,True,True,True
13,5,0.718483023474827,0.6323682192973986,False,False,False
13,6,0.4548925815088569,0.3366664189493475,True,False,False
13,8,0.966943538989822,0.7208417879703354,True,False,False
13,10,0.7124310396526006,0.8779836939348439,False,True,True
13,11,0.44261645904583385,0.30842222161844957,False,False,False
13,12,0.7275251500967288,0.3366664189493475,False,False,False
13,13,0.2934419232691259,0.30842222161844957,True,True,True
13,16,0.6401853443686405,0.6323682192973986,True,False,False
13,21,0.9957586347429339,0.3366664189493475,True,False,False
13,23,0.4365683103843219,0.7208417879703354,False,False,False
13,24,0.9505793549391404,0.6323682192973986,True,False,False
13,25,0.9572825672628296,0.8779836939348439,True,False,False
13,27,0.6294121147082278,0.7208417879703354,False,True,True
13,30,0.2632822782994014,0.6323682192973986,True,False,True
13,34,0.8496788810578748,0.7208417879703354,False,True,True
13,36,0.5863971079156842,0.30842222161844957,True,False,True
13,39,0.6502442751627773,0.6323682192973986,True,False,True
13,40,0.5473397723002535,0.6323682192973986,False,False,False
13,41,0.9426139365686297,0.7208417879703354,True,True,True
13,42,0.9233992291280646,0.8779836939348439,False,False,False
13,44,0.6708955557290102,0.8779836939348439,False,False,False
13,45,0.567301400139706,0.7208417879703354,True,True,True
13,46,0.5059782996441835,0.3366664189493475,False,True,True
13,47,0.885941107284633,0.3366664189493475,False,True,True
13,48,0.6504262613485029,0.7208417879703354,True,False,False
13,50,0.21552424455771685,0.3366664189493475,True,False,False
13,51,0.9790129299267498,0.30842222161844957,True,True,True
13,53,0.6918274758638484,0.7208417879703354,False,False,False
13,54,0.46960386859453984,0.8779836939348439,False,False,False
13,55,0.9101763726531933,0.8779836939348439,False,False,False
13,56,0.5078471703014517,0.30842222161844957,False,False,False
13,58,0.7793067026731586,0.6323682192973986,True,False,True
13,59,0.31284764679294574,0.7208417879703354,False,False,False
13,61,0.7042709952372321,0.8779836939348439,True,True,True
13,63,0.2294780886233947,0.3366664189493475,False,False,False
13,66,0.3755916107815933,0.30842222161844957,False,False,False
13,67,0.43339900837128725,0.7208417879703354,True,False,True
13,68,0.661626944268778,0.3366664189493475,True,False,False
13,69,0.5498631221046778,0.8779836939348439,True,False,False
13,70,0.20533854587754857,0.8779836939348439,True,False,False
13,71,0.20316311693663877,0.30842222161844957,False,False,False
13,72,0.7936481773075414,0.3366664189493475,True,True,True
13,75,0.7798730785275316,0.3366664189493475,False,False,False
13,76,0.6394693811710637,0.30842222161844957,False,False,False
13,77,0.2675577732508411,0.30842222161844957,True,False,False
13,78,0.6776905096695927,0.6323682192973986,True,True,True
13,80,0.7875107104536481,0.8779836939348439,True,False,False
13,81,0.7335154104506414,0.30842222161844957,True,False,False
13,85,0.4951362432081554,0.6323682192973986,True,False,False
13,86,0.2804004958284394,0.6323682192973986,True,False,True
13,88,0.42088143267364625,0.30842222161844957,True,False,False
13,89,0.38684410692598886,0.3366664189493475,False,False,False
13,94,0.7436571864501373,0.30842222161844957,False,False,False
13,96,0.3121265565440303,0.30842222161844957,True,True,True
13,97,0.24836871743442082,0.6323682192973986,True,False,True
13,98,0.8155953461957359,0.3366664189493475,True,False,False
13,99,0.810356928328515,0.7208417879703354,True,False,True
13,100,0.5598892143806888,0.8779836939348439,True,False,False
13,102,0.3471577988413646,0.7208417879703354,False,False,False
13,103,0.34410385387839765,0.8779836939348439,True,True,True
13,104,0.8310689728024576,0.8779836939348439,True,False,True
13,106,0.591241263458109,0.8779836939348439,True,False,False
13,107,0.4655617328635119,0.6323682192973986,True,False,True
13,110,0.2616871946317121,0.8779836939348439,False,False,False
13,111,0.9464521781314701,0.30842222161844957,False,False,False
13,113,0.7498431914035373,0.6323682192973986,True,True,True
13,115,0.761171236611321,0.30842222161844957,False,False,False
13,116,0.9493159855293918,0.3366664189493475,True,False,False
13,118,0.3775939766498622,0.6323682192973986,False,False,False
14,4,0.9944673183527206,0.27856857739194063,True,True,True
14,6,0.250065829223574,0.27856857739194063,True,False,False
14,8,0.6018318617563578,0.820436689351164,False,False,False
14,9,0.24623320046844716,0.5882294780659791,False,False,False
14,11,0.34019209530283306,0.2021350546030805,False,False,False
14,12,0.3807018525320149,0.690403102210546,True,False,False
14,13,0.4202657897780821,0.27856857739194063,True,False,False
14,14,0.45610656926324833,0.690403102210546,False,True,True
14,15,0.9660139273026298,0.27856857739194063,True,False,False
14,17,0.9993516692808926,0.27856857739194063,False,False,False
14,19,0.25795261981084505,0.5882294780659791,False,False,False
14,20,0.5788883317197306,0.2021350546030805,True,True,True
14,21,0.3216575806362751,0.2021350546030805,False,False,False
14,22,0.7922317299733084,0.690403102210546,True,False,True
14,23,0.2555593680725996,0.820436689351164,True,False,False
14,26,0.4112338879560241,0.2021350546030805,True,False,False
14,28,0.22240653346216127,0.2021350546030805,False,True,True
14,29,0.6365456911856847,0.690403102210546,True,True,True
14,30,0.2919654009293683,0.820436689351164,True,False,True
14,31,0.4203038433462636,0.5882294780659791,True,False,False
14,32,0.41884825853219926,0.27856857739194063,True,False,False
14,35,0.799610914716187,0.820436689351164,False,True,True
14,36,0.6737773997546137,0.2021350546030805,True,False,False
14,37,0.8588354395941589,0.2021350546030805,True,True,True
14,40,0.8680312445034473,0.5882294780659791,True,True,True
14,45,0.8630370751390064,0.690403102210546,False,False,False
14,46,0.49098853518174135,0.690403102210546,False,False,False
14,49,0.4697019930162242,0.820436689351164,True,False,True
14,51,0.28316073470724556,0.5882294780659791,False,False,False
14,55,0.4597276522252422,0.5882294780659791,False,False,False
14,60,0.5290738175275883,0.5882294780659791,True,False,False
14,62,0.6139953986761624,0.5882294780659791,True,True,True
14,63,0.2671399737129681,0.820436689351164,False,True,True
14,74,0.8244179602215713,0.2021350546030805,True,False,False
14,76,0.7975758325258948,0.690403102210546,True,True,True
14,83,0.46374873374544684,0.27856857739194063,True,False,False
14,85,0.8181736934670241,0.820436689351164,False,True,True
14,86,0.8737714424361827,0.820436689351164,True,True,True
14,87,0.746835338587243,0.27856857739194063,False,False,False
14,90,0.9625442346265403,0.820436689351164,True,True,True
14,92,0.2527658153813548,0.27856857739194063,True,False,True
14,95,0.6485096021084868,0.5882294780659791,True,True,True
14,96,0.3154433454255025,0.690403102210546,False,False,False
14,102,0.9010466649913982,0.27856857739194063,True,False,False
14,106,0.7611533283430685,0.27856857739194063,False,False,False
14,107,0.6931786626332463,0.2021350546030805,True,False,False
14,111,0.5886087603288833,0.2021350546030805,False,False,False
14,112,0.9576432897987139,0.27856857739194063,True,False,False
14,114,0.46075195217983433,0.5882294780659791,False,False,False
14,115,0.7015094976330254,0.5882294780659791,True,True,True
15,0,0.5665928636613524,0.855303460980463,True,True,True
15,1,0.7794360669651903,0.7112474812465844,False,False,False
15,4,0.2267244464351036,0.4259919134667737,False,False,False
15,5,0.8446349321576223,0.855303460980463,True,True,True
15,6,0.23051966705029187,0.855303460980463,True,False,False
15,10,0.22357485786388384,0.855303460980463,True,False,True
15,12,0.5686907766488154,0.4077061530689415,False,False,False
15,14,0.5693698793802666,0.4077061530689415,False,False,False
15,18,0.6344349584003766,0.855303460980463,False,False,False
15,19,0.522321768649787,0.5274445373450433,False,False,False
15,21,0.5092495103527184,0.4077061530689415,False,False,False
15,22,0.5424383571074844,0.4077061530689415,True,False,False
15,26,0.748231015926458,0.855303460980463,True,True,True
15,27,0.7989248165295424,0.4077061530689415,True,False,False
15,28,0.6102488240428177,0.4259919134667737,True,False,True
15,29,0.680205966594351,0.7112474812465844,False,True,True
15,30,0.8897028581641924,0.4259919134667737,True,True,True
15,31,0.8242773811866357,0.4077061530689415,False,False,False
15,35,0.5158054462082466,0.4077061530689415,True,True,True
15,37,0.7625816754001169,0.4259919134667737,True,False,False
15,38,0.5744497080435775,0.7112474812465844,False,False,False
15,39,0.566016915275233,0.5274445373450433,False,False,False
15,40,0.47651313554901154,0.4259919134667737,False,False,False
15,41,0.9416316938072418,0.855303460980463,True,False,False
15,42,0.3614872072031724,0.5274445373450433,True,False,False
15,43,0.5396535665643585,0.4259919134667737,True,True,True
15,45,0.38423621732732616,0.4259919134667737,True,False,False
15,46,0.7560329514583004,0.4259919134667737,False,True,True
15,47,0.6272736031002359,0.855303460980463,False,False,False
15,49,0.30820455008211134,0.5274445373450433,True,True,True
15,51,0.5084509394991741,0.4259919134667737,True,False,False
15,52,0.5101940290396567,0.7112474812465844,True,False,False
15,53,0.4893601604784831,0.5274445373450433,False,False,False
15,54,0.3735679708548477,0.7112474812465844,True,True,True
15,55,0.4686244524188207,0.5274445373450433,True,False,False
15,57,0.6337783696916026,0.5274445373450433,False,True,True
15,58,0.27660632288055426,0.7112474812465844,False,False,False
15,61,0.830624470311297,0.5274445373450433,True,True,True
15,62,0.4763181714377435,0.4259919134667737,True,True,True
15,63,0.39990870228985687,0.4077061530689415,False,False,False
15,65,0.8572775231240124,0.7112474812465844,True,True,True
15,66,0.3326336940953931,0.4077061530689415,True,False,True
15,70,0.9527823713795229,0.4077061530689415,False,False,False
15,71,0.946924208876144,0.5274445373450433,False,True,True
15,73,0.8800904513633339,0.5274445373450433,True,False,True
15,74,0.40143529584028825,0.7112474812465844,False,False,False
15,75,0.38214804987912787,0.5274445373450433,False,False,False
15,76,0.6145999275013974,0.4077061530689415,True,False,False
15,79,0.3248469999993526,0.4259919134667737,False,False,False
15,80,0.7906423836689342,0.855303460980463,False,True,True
15,83,0.7075438943933452,0.4077061530689415,True,False,False
15,85,0.6715752303481721,0.5274445373450433,False,True,True
15,88,0.7433243487386156,0.855303460980463,True,True,True
15,92,0.9725377547672907,0.5274445373450433,False,False,False
15,93,0.7525890226147345,0.5274445373450433,False,False,False
15,95,0.2399486686398823,0.855303460980463,True,False,False
15,96,0.4431239284785372,0.7112474812465844,True,True,True
15,106,0.9617771027386395,0.7112474812465844,True,False,False
15,110,0.3945054838043303,0.4259919134667737,True,False,False
15,111,0.29705214360372784,0.4259919134667737,False,False,False
15,115,0.5949225362974088,0.4259919134667737,False,True,True
15,116,0.9722604798704095,0.4077061530689415,True,True,True
15,119,0.8166473016548295,0.7112474812465844,False,False,False
16,0,0.3827937502527345,0.5233010834474427,True,False,False
16,1,0.9096592837552322,0.2984896325434788,True,True,True
16,3,0.9210689453512659,0.2984896325434788,True,False,False
16,4,0.3025586166422066,0.37948650031368386,False,False,False
16,5,0.5489480153170814,0.29828912957469245,True,False,False
16,6,0.22956964008015898,0.37948650031368386,True,False,False
16,8,0.5984294778914723,0.29828912957469245,True,False,False
16,9,0.8087295965494721,0.37948650031368386,False,True,True
16,10,0.5989159292423463,0.29828912957469245,True,True,True
16,11,0.4929555210775751,0.5233010834474427,False,False,False
16,12,0.7330266377818206,0.37948650031368386,False,False,False
16,14,0.9447244758352455,0.5233010834474427,True,False,False
16,15,0.7263543183749128,0.37948650031368386,True,False,True
16,17,0.21775426234593376,0.29828912957469245,False,False,False
16,20,0.2844386173548185,0.5233010834474427,False,False,False
16,21,0.6511573335062357,0.29828912957469245,True,False,False
16,31,0.43084826362848133,0.2984896325434788,True,False,False
16,32,0.5364737021327103,0.2984896325434788,False,True,True
16,36,0.8735357547723024,0.29828912957469245,False,False,False
16,39,0.4490802413629267,0.5233010834474427,False,False,False
16,41,0.7932785263596283,0.5233010834474427,False,False,False
16,43,0.6304133813838528,0.37948650031368386,False,False,False
16,49,0.9773712902935414,0.5233010834474427,False,False,False
16,51,0.7276323673915697,0.37948650031368386,True,True,True
16,52,0.3792782662802454,0.5233010834474427,False,True,True
16,59,0.31026381626270094,0.29828912957469245,True,False,False
16,63,0.639354671148715,0.5233010834474427,True,True,True
16,65,0.872215238947788,0.5233010834474427,True,False,False
16,66,0.908069492601947,0.2984896325434788,False,True,True
16,69,0.5001848201160498,0.2984896325434788,True,False,False
16,73,0.6574813332367555,0.5233010834474427,False,False,False
16,74,0.9634719804256568,0.5233010834474427,False,True,True
16,76,0.2859698130601048,0.29828912957469245,False,False,False
16,78,0.5890132292347763,0.37948650031368386,False,False,False
16,79,0.6193439369108213,0.2984896325434788,True,False,False
16,86,0.49484259246294005,0.37948650031368386,True,False,False
16,87,0.6442552688111467,0.5233010834474427,True,False,False
16,88,0.8543971200960163,0.5233010834474427,True,False,False
16,89,0.7737399978613544,0.2984896325434788,False,True,True
16,93,0.8807803404304348,0.29828912957469245,True,True,True
16,99,0.5067810657634678,0.37948650031368386,True,False,True
16,105,0.5439372549303878,0.29828912957469245,True,False,False
16,106,0.8984983831347721,0.29828912957469245,True,True,True
16,109,0.3324122378767326,0.29828912957469245,True,False,False
16,110,0.9512914548139573,0.29828912957469245,True,True,True
16,111,0.9106829882141811,0.2984896325434788,False,True,True
16,112,0.2167701436705526,0.5233010834474427,True,False,False
16,113,0.46099990983872524,0.2984896325434788,False,False,False
16,114,0.8325459154061392,0.37948650031368386,False,False,False
16,118,0.7407946814016351,0.29828912957469245,True,False,False
17,0,0.5750936925725498,0.8025592231930946,True,True,True
17,1,0.405804288503981,0.8789822645266671,False,True,True
17,4,0.5510321264951434,0.8789822645266671,False,False,False
17,5,0.2494864851771423,0.8789822645266671,True,True,True
17,6,0.6482474718495492,0.8789822645266671,True,True,True
17,8,0.2887191595082781,0.2114945545127903,True,False,False
17,9,0.38765922810863274,0.24974384242234982,False,False,False
17,13,0.3443601871763228,0.2114945545127903,True,False,True
17,14,0.5266877788886619,0.2114945545127903,True,False,False
17,16,0.3439219767207693,0.2114945545127903,True,False,False
17,17,0.7321801753115738,0.2114945545127903,True,False,False
17,20,0.7134924212943918,0.2114945545127903,True,False,False
17,24,0.7805419559669136,0.2114945545127903,False,False,False
17,25,0.6518834371843476,0.8789822645266671,True,False,False
17,27,0.48923720256579994,0.24974384242234982,False,False,False
17,28,0.9198754107231917,0.2114945545127903,False,False,False
17,31,0.3939044214277587,0.8025592231930946,False,False,False
17,35,0.7089043763244331,0.8025592231930946,True,True,True
17,38,0.43114247552698304,0.8025592231930946,True,False,False
17,39,0.49762461958290083,0.8789822645266671,True,True,True
17,40,0.37131613920144524,0.24974384242234982,True,False,True
17,41,0.3605891863911218,0.2114945545127903,True,False,False
17,46,0.4096964213877732,0.24974384242234982,False,False,False
17,47,0.5552441554864479,0.8025592231930946,True,False,False
17,49,0.6744784395965381,0.8025592231930946,True,False,True
17,53,0.8901040915013554,0.8025592231930946,False,True,True
17,54,0.7565680247509354,0.2114945545127903,True,False,False
17,55,0.9775170515331735,0.24974384242234982,True,True,True
17,56,0.550866218440111,0.24974384242234982,True,False,False
17,58,0.6551142195873705,0.8789822645266671,True,False,False
17,59,0.9192773210846499,0.8025592231930946,False,False,False
17,60,0.6243767209389711,0.8025592231930946,True,False,False
17,62,0.49074926274250097,0.24974384242234982,False,False,False
17,74,0.40220996172817247,0.24974384242234982,True,True,True
17,76,0.5645653193727906,0.24974384242234982,True,False,False
17,79,0.38661886996248196,0.8025592231930946,True,False,False
17,81,0.46097293708435727,0.8025592231930946,True,False,False
17,82,0.4175391985578764,0.2114945545127903,False,False,False
17,85,0.3691527271638327,0.2114945545127903,False,False,False
17,92,0.6983273464819306,0.8025592231930946,False,False,False
17,93,0.9816565126628385,0.8025592231930946,True,True,True
17,94,0.9248757786868942,0.2114945545127903,True,False,False
17,97,0.8871681437975172,0.2114945545127903,False,False,False
17,100,0.284384264782118,0.2114945545127903,False,False,False
17,101,0.33837954536461856,0.24974384242234982,True,False,False
17,102,0.7464893465112503,0.8789822645266671,True,False,False
17,104,0.9283214867556733,0.24974384242234982,True,False,False
17,105,0.9102428691335624,0.2114945545127903,False,True,True
17,106,0.8801249653231757,0.8025592231930946,True,False,False
17,107,0.481939555079637,0.8789822645266671,False,False,False
